馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ニシキギミッチー,牡4,,美浦・鈴木伸,差し,3.4,1,2,4歳以上2勝クラス,36.0,498(-2),東京,21,中2週,Y,,3,ヘニーヒューズ,ディープインパクト,
2,1,カプラローラ B,牝5,,美浦・菊沢,差し,8.8,4,3,4歳以上2勝クラス,34.8,480(-6),東京,15,中1週,Y,,3,キタサンブラック,フレンチデピュティ,
3,2,エリンアキレウス,牡4,キング,美浦・清水英,先行,5.9,3,1,4歳以上1勝クラス,37.5,538(-4),東京,15,中1週,Y,,3,ストロングリターン,ネオユニヴァース,
4,2,マブストーク B,牡6,木幡巧,美浦・牧,差し,74.1,15,5,4歳以上2勝クラス,36.1,492(-4),東京,8,連闘,Y,,3,シルポート,Sinndar,
5,3,ロジヴィクトリア B,牝5,野中,美浦・新開,差し,50.2,14,8,3歳以上2勝クラス,36.0,490(-2),東京,92,中12週,Y,,3,ロジユニヴァース,ゼンノロブロイ,
6,3,レオカクテル B,牡6,丸田,美浦・萱野,差し,28.3,9,3,4歳以上2勝クラス,36.4,502(-2),東京,8,連闘,Y,,3,タイムパラドックス,フジキセキ,
7,4,ゲンパチプライド,牡5,武藤,美浦・西田,,36.1,10,4,4歳以上2勝クラス,36.3,494(-2),東京,7,連闘,Y,,3,ミッキーアイル,A.P. Indy,
8,4,メロウヴォイス,牝5,吉田豊,美浦・上原博,差し,46.4,12,1,4歳以上1勝クラス,35.9,464(0),東京,14,中1週,Y,,3,ロードカナロア,ディープインパクト,
9,5,ストライク,牡4,石橋脩,美浦・加藤士,差し,21.9,8,5,4歳以上2勝クラス,35.8,500(-2),東京,15,中1週,Y,,1,アジアエクスプレス,オルフェーヴル,
10,5,フミバレンタイン,牝5,三浦,美浦・鹿戸,差し,46.5,13,5,4歳以上2勝クラス,36.7,474(-4),東京,21,中2週,Y,,3,カレンブラックヒル,Raven's Pass,
11,6,ジューンポンポン,牝5,横山和,美浦・和田勇,差し,41.3,11,1,3歳以上1勝クラス,35.6,486(0),東京,120,中16週,Y,,3,マクフィ,アグネスタキオン,
12,6,グラスシフォン,牝4,菅原明,美浦・松山,差し,11.6,6,5,3歳以上2勝クラス,35.0,432(+8),東京,105,中14週,Y,,3,シニスターミニスター,フレンチデピュティ,
13,7,マウントベル,牝5,岩田望,美浦・加藤征,先行,9.0,5,5,3歳以上2勝クラス,36.8,498(-4),東京,85,中11週,Y,,3,ドレフォン,フジキセキ,
14,7,エミサキホコル B,牡4,長岡,栗東・杉山佳,差し,4.9,2,5,4歳以上2勝クラス,37.2,490(-10),京都,29,中3週,Y,,3,ドレフォン,ハーツクライ,
15,8,ホウオウドラッカー B,牡4,田辺,美浦・奥村武,差し,17.4,7,1,4歳以上1勝クラス,37.5,502(-4),東京,22,中2週,Y,,3,ドレフォン,ハーツクライ,
16,8,カールスモーキー,牡5,ピーヒ,美浦・和田勇,先行,103.7,16,11,3歳以上2勝クラス,37.7,494(-6),東京,85,中11週,Y,,3,ノヴェリスト,エンパイアメーカー,
