コーナー,通過順
1コーナー,"12,1,16(3,13)-6,9-2(8,11)(4,14)7,5-10=15"
2コーナー,"12,1(3,16)13,6,9,2(8,11)(4,14)7,5-10=15"
3コーナー,"12(16,7)(1,9,11)(3,13,2)14(6,8)(4,5)10-15"
4コーナー,"(*12,16)(9,11)7,13,14(1,2)3(8,4)(6,5)10-15"
