馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ジーティージン,牡4,水沼,美浦・石栗,追込,264.0,14,7,3歳以上1勝クラス,39.8,490(+10),中京,125,中17週,Y,,3,ワールドエース,タートルボウル,,
2,2,アンカリング,牝5,土田,美浦・土田,差し,129.1,12,13,4歳以上1勝クラス,34.6,478(+26),中京,385,中54週,Y,Y,2,ブラックタイド,Authorized,,
3,3,ホウオウエクレール,牡8,小牧加,栗東・宮,差し,3.4,1,3,障害4歳以上未勝利,13.6,500(-6),小倉,48,中6週,Y,,3,ブラックタイド,パラダイスクリーク,,
4,3,インヴァリアンス,セ7,金子,美浦・尾関,差し,44.4,8,12,,35.1,486(+6),東京,182,中25週,Y,Y,3,ハーツクライ,Tamayuz,,
5,4,オステリア,牡6,高田,栗東・宮本,先行,10.3,5,2,障害4歳以上未勝利,13.7,512(0),小倉,56,中7週,Y,,3,ドレフォン,ダイワメジャー,,
6,4,ボルタドマール,セ6,小野寺,美浦・黒岩,先行,105.7,11,10,障害4歳以上未勝利,13.9,514(-6),小倉,48,中6週,Y,,3,ストロングリターン,マンハッタンカフェ,,B
7,5,メイショウジブリ,牡6,森一,栗東・角田,先行,6.7,4,6,障害3歳以上未勝利,13.3,494(-6),福島,139,中19週,Y,,3,キズナ,フレンチデピュティ,,
8,5,イグニス,牡4,石神深,美浦・久保田,差し,161.3,13,9,障害4歳以上未勝利,14.1,454(-2),小倉,34,中4週,Y,,3,エピファネイア,ハービンジャー,,
9,6,ゴールデンルーキー,牡4,草野,美浦・粕谷,差し,55.8,9,5,障害4歳以上未勝利,13.7,470(-4),中山,28,中3週,Y,,3,Catholic Boy,Mineshaft,,
10,6,ロードジャスティス,牡6,難波,栗東・小椋,先行,96.4,10,10,障害3歳以上未勝利,13.8,494(+18),福島,139,中19週,Y,,3,Fort Larned,Distorted Humor,,B
11,7,ウイングランブルー,牡5,大江圭,美浦・深山,先行,11.7,7,3,障害4歳以上未勝利,13.8,468(-4),中山,27,中3週,Y,,3,ゴールドシップ,ボストンハーバー,,
12,7,サラフィエル,セ6,,美浦・鈴木慎,,4.7,3,4,障害4歳以上未勝利,13.7,446(-8),中山,28,中3週,Y,,3,ヤマニンセラフィム,トワイニング,,
13,8,グランナヴィール,牡4,上野,美浦・堀内,先行,4.0,2,2,障害4歳以上未勝利,13.7,550(+2),中山,28,中3週,Y,,3,ゴールドシップ,クロフネ,,
14,8,ナムラドーギー,牡4,五十嵐,美浦・石栗,差し,10.5,6,5,障害4歳以上未勝利,13.7,454(0),小倉,55,中7週,Y,,3,サトノアレス,ファンタスティックライト,,
