券種,組み合わせ,配当,人気
単勝,2,290,2
複勝,2,160,3
複勝,1,130,1
馬連,1-2,240,1
ワイド,1-2,130,1
ワイド,2-3,160,3
ワイド,1-3,130,2
馬単,2-1,510,2
3連複,1-2-3,230,1
3連単,2-1-3,1270,5
