券種,組み合わせ,配当,人気
単勝,13,310,1
複勝,13,150,1
複勝,8,200,2
複勝,3,520,8
枠連,5-8,430,2
馬連,8-13,1280,4
ワイド,8-13,460,3
ワイド,3-13,1340,15
ワイド,3-8,1810,22
馬単,13-8,2150,4
3連複,3-8-13,6830,21
3連単,13-8-3,27450,76
