券種,組み合わせ,配当,人気
単勝,1,3100,9
複勝,1,850,10
複勝,15,510,6
複勝,14,540,7
枠連,1-8,1240,6
馬連,1-15,25510,62
ワイド,1-15,6340,65
ワイド,1-14,6270,64
ワイド,14-15,3100,35
馬単,1-15,55030,126
3連複,1-14-15,114110,270
3連単,1-15-14,659160,496
