着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,3,アスクドゥラメンテ,牡4,58.0,戸崎圭,1:52.1,,1,2.0,37.7,栗東藤原,546(+8)
2,1,1,バハルダール,牡4,58.0,松山,1:52.4,1.3/4,4,8.5,37.0,栗東池江,504(0)
3,8,14,コルドンルージュ,牝4,56.0,団野,1:52.6,1.1/2,7,24.7,38.7,栗東斉藤崇,514(+18)
4,7,12,メイショウミカワ,牡5,58.0,西村淳,1:52.7,1/2,8,28.7,38.6,栗東千田,510(+24)
5,4,7,ラインオブソウル,牡4,58.0,松若,1:52.9,1.1/4,2,5.9,38.4,栗東音無,516(+6)
6,3,4,リバプールタウン,牡8,58.0,角田河,1:53.2,1.3/4,13,146.7,38.5,栗東石橋,492(+10)
7,2,2,ドライゼ,牝4,56.0,秋山真,1:53.3,1/2,11,56.9,37.8,栗東須貝,496(+4)
8,6,11,レプンカムイ,牡5,58.0,三浦,1:53.3,アタマ,6,23.2,38.3,栗東橋口,478(-6)
9,7,13,ダッチマン,セ6,58.0,国分恭,1:53.3,ハナ,14,192.6,39.1,栗東音無,466(0)
10,6,10,アルムブラーヴ,牡4,58.0,和田竜,1:53.3,ハナ,3,6.0,38.8,栗東川村,488(0)
11,8,15,タイセイスラッガー,牡5,58.0,菅原明,1:53.4,クビ,9,51.2,39.2,美浦高橋裕,534(+2)
12,4,6,クリノホノオ,牡6,58.0,石川,1:53.6,1.1/4,15,251.9,37.8,栗東谷,484(-4)
13,5,9,インベルシオン,牡4,58.0,岩田望,1:53.7,1/2,10,55.2,38.6,栗東清水久,550(+8)
14,5,8,ホウオウフウジン,牡4,58.0,坂井,1:53.7,クビ,5,10.4,38.9,栗東矢作,530(+4)
15,3,5,ロスコフ,牡5,58.0,田辺,1:54.5,5,12,61.8,39.6,美浦久保田,506(-2)
