着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,10,ラムジェット,牡2,56.0,三浦,1:26.0,,2,3.9,36.5,栗東佐々木,496(-4)
2,7,8,サフランヒーロー,牡2,56.0,西村淳,1:26.2,1,6,20.1,37.3,美浦中野,446(-2)
3,5,5,オコタンペ,牡2,56.0,吉田隼,1:26.6,2.1/2,4,9.4,37.4,栗東須貝,488(+2)
4,6,6,タイセイリアル,牡2,56.0,松岡,1:26.8,1,1,2.6,37.9,栗東矢作,452(+2)
5,6,7,デュアルロンド,牡2,56.0,斎藤,1:26.9,1/2,11,197.7,37.5,地方佐久雅,452(+5)
6,2,2,カネトシゴウト,牡2,56.0,秋山真,1:27.0,1,8,53.8,37.8,栗東大橋,458(-4)
7,8,11,モズパシュート,牡2,56.0,亀田,1:27.1,1/2,7,30.4,37.9,栗東田中克,512(-2)
8,4,4,ニシノアウェイク,牡2,56.0,丸山,1:27.1,アタマ,5,11.6,37.5,美浦伊藤圭,464(-4)
9,1,1,ディーノサンライズ,牝2,55.0,藤岡康,1:27.3,3/4,9,57.0,37.8,栗東高橋康,448(+6)
10,7,9,トニーテソーロ,牡2,56.0,永島,1:28.4,7,10,64.6,39.2,美浦畠山,480(+2)
11,3,3,レオテミス,牝2,55.0,佐々木,1:28.6,1.1/4,3,4.3,38.6,栗東高柳大,484(-6)
