コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"12(11,15,16)2(1,14)(10,17,9)(8,18)13(4,3)(5,7)6"
4コーナー,"12(11,15,16,9)(2,14)(1,10,17)18(8,13,3)(4,5,7)6"
