馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,アスパルディーコ,牝3,田辺,美浦・蛯名正,差し,5.0,2,7,,34.5,474(-4),東京,43,中5週,Y,,3,ブラックタイド,キングカメハメハ,
2,2,イージーオンミー B,牝3,石橋脩,美浦・中舘,差し,7.5,5,4,3歳1勝クラス,36.2,430(+2),中山,80,中10週,Y,,3,ダイワメジャー,パイロ,
3,3,ビターグラッセ,牝3,,美浦・栗田,差し,4.1,1,6,3歳1勝クラス,36.5,500(0),中山,80,中10週,Y,,3,ルーラーシップ,サクラバクシンオー,
4,4,ツインクルトーズ,牝3,木幡巧,美浦・牧,先行,17.0,8,4,,36.1,512(-2),中山,28,中3週,Y,,3,マインドユアビスケッツ,サクラバクシンオー,
5,5,フェアエールング,牝3,柴田大,美浦・和田郎,差し,18.1,9,6,,35.7,436(+2),中山,29,中3週,Y,,3,ゴールドシップ,スペシャルウィーク,
6,6,フラミニア,牝3,横山武,美浦・国枝,差し,6.4,4,1,2歳未勝利,35.8,472(+4),中山,88,中12週,Y,,3,モーリス,ディープインパクト,
7,6,ルーチェロッサ,牝3,横山琉,美浦・相沢,先行,23.9,10,8,,35.3,442(-12),東京,36,中4週,Y,,3,ビーチパトロール,トーセンダンス,
8,7,オンザブロッサム,牝3,永野,美浦・大和田,先行,28.9,11,14,,37.4,472(-4),東京,43,中5週,Y,,3,ラブリーデイ,タートルボウル,
9,7,マンマリアーレ,牝3,菅原明,美浦・高木,差し,16.4,7,5,,35.9,456(-6),中山,28,中3週,Y,,3,ゴールドシップ,Bernardini,
10,8,マイレーヌ,牝3,斎藤,美浦・斎藤誠,,8.9,6,8,,34.5,482(-10),東京,56,中7週,Y,,3,ロゴタイプ,タイキシャトル,
11,8,アグラシアド,牝3,津村,栗東・中村,差し,6.1,3,1,3歳未勝利,35.6,474(+4),小倉,49,中6週,Y,,3,リアルスティール,Teofilo,
