コーナー,通過順
1コーナー,"6=3-7-10-5-(1,4)8-9,2"
2コーナー,"6=3=7-10-5-(1,4)-8-9-2"
3コーナー,"6=3-(7,10)-5-(1,4)8-9=2"
4コーナー,"(6,3,*7)10,5-(1,4)8=9-2"
