コーナー,通過順
1コーナー,"7(10,16)-(2,5)13(6,9)12-(1,3,14)-11-4-8-15"
2コーナー,"7(10,16)-(2,5)13,6,9(1,12)(3,14)-11,4-8=15"
3コーナー,"7(10,16)(2,5)(6,9,13)(3,12,8)(1,14)4,11-15"
4コーナー,"7,10(2,16)(9,5,8)(6,13,12)3,14(1,4)-11,15"
