馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,エシェックオロワ,牡3,田口,栗東・千田,先行,129.1,11,8,,38.2,478(+6),中京,90,中12週,Y,,3,ミッキーアイル,クロフネ,,
2,1,ブロンテス,牡3,古川吉,栗東・大根田,先行,5.1,2,2,,35.9,482(+14),京都,154,中21週,Y,,3,ミスチヴィアスアレックス,ストラヴィンスキー,,
3,2,ジャレッド,牡3,酒井,栗東・秋山,先行,220.2,15,13,3歳1勝クラス,38.8,474(-10),中山,69,中9週,Y,,3,Yaupon,Violence,,B
4,2,ベルフラム,牝3,横山和,栗東・高橋一,差し,145.5,13,9,,35.0,418(0),小倉,28,中3週,Y,,3,リアルスティール,パイロ,,
5,3,ケブランリ,牡3,丸山,美浦・加藤士,,20.2,8,1,3歳未勝利,37.2,492(-8),東京,48,中6週,Y,,2,ゴールドドリーム,Forest Camp,,
6,3,メイショウリュウシ,牡3,角田和,栗東・角田,逃げ,156.9,14,9,3歳1勝クラス,39.5,440(-10),京都,69,中9週,Y,,2,リオンディーズ,ダイワメジャー,,
7,4,オプティモ,牡3,松山,栗東・緒方,先行,18.1,7,1,3歳未勝利,36.6,484(-2),阪神,28,中3週,Y,,3,タワーオブロンドン,フサイチコンコルド,,
8,4,ハグレジョー,牡3,菱田,栗東・岡田,,13.4,6,1,2歳未勝利,37.7,496(+6),阪神,84,中11週,Y,,3,エスポワールシチー,ヘニーヒューズ,,
9,5,ベネサルート,牡3,北村友,栗東・渡辺,先行,6.1,3,5,,34.1,518(+12),阪神,84,中11週,Y,,3,リオンディーズ,ダイワメジャー,,
10,5,ハンザキ,牝3,丹内,栗東・高橋忠,先行,133.8,12,1,3歳未勝利,37.3,448(+2),京都,55,中7週,Y,,3,ハクサンムーン,クロフネ,,
11,6,ヒルノプーリア,牝3,秋山稔,栗東・北出,,2.1,1,2,3歳1勝クラス,38.0,502(+4),阪神,27,中3週,Y,,3,ミスチヴィアスアレックス,ハーツクライ,,
12,6,エブリデイ,牡3,藤懸,栗東・北出,先行,50.2,9,6,3歳1勝クラス,38.7,508(0),阪神,20,中2週,Y,,3,フォーウィールドライブ,マンハッタンカフェ,,
13,7,ジョアン,牝3,吉田隼,栗東・中村,先行,82.4,10,11,3歳1勝クラス,38.2,456(+2),京都,48,中6週,Y,,3,アルバート,フジキセキ,,
14,7,エレガントファラオ,牝3,川端,栗東・佐藤悠,先行,393.0,16,9,,37.6,430(-4),京都,42,中5週,Y,,2,American Pharoah,Tapit,,
15,8,スターオブロンドン,牡3,坂井,栗東・矢作,差し,11.1,5,6,3歳1勝クラス,37.0,476(-2),東京,42,中5週,Y,,3,タワーオブロンドン,Sea The Stars,,
16,8,カフジクロミエ,牝3,,栗東・中竹,差し,11.0,4,2,3歳1勝クラス,37.7,458(-2),京都,42,中5週,Y,,3,Omaha Beach,Unbridled's Song,,
