着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,7,ロゼフレア,牝2,55.0,鮫島駿,1:20.7,,5,7.2,34.5,栗東中村,444(-4)
2,4,5,ソンシ,牡2,56.0,川田,1:20.8,クビ,1,2.3,35.4,栗東中内田,478(-2)
3,8,12,デルシエロ,牡2,56.0,坂井,1:21.0,1.1/4,4,7.2,34.6,栗東清水久,404(+2)
4,6,8,アンクルクロス,牡2,56.0,長岡,1:21.0,クビ,8,46.1,35.3,栗東高橋亮,472(+4)
5,2,2,モンシュマン,牡2,56.0,松山,1:21.1,クビ,3,6.5,35.6,栗東上村,472(+6)
6,1,1,キョウエイカンセ,牡2,56.0,高倉,1:21.5,2.1/2,10,139.8,35.3,美浦萱野,464(-14)
7,8,13,ルクスノア,牝2,55.0,ルメー,1:21.6,クビ,2,3.7,36.4,栗東平田,466(0)
8,7,11,レアリゼアンレーヴ,牝2,55.0,武豊,1:21.6,クビ,6,24.2,35.6,栗東須貝,426(+6)
9,5,6,ロータスワンド,牝2,55.0,菅原明,1:21.8,1.1/4,9,64.8,35.4,栗東中竹,462(-4)
10,3,3,アナベルエクラ,牝2,55.0,ムルザ,1:22.0,1.1/4,11,171.9,35.5,栗東清水久,450(0)
11,7,10,エチャケナ,牝2,55.0,岩田望,1:22.2,1.1/4,7,33.0,36.7,美浦金成,442(-12)
12,4,4,エイシンコーネリア,牝2,55.0,田口,1:22.6,2.1/2,12,411.9,35.5,地方笹野博,464(+6)
13,6,9,アンジェマリーナ,牝2,55.0,長谷駿,1:23.7,7,13,617.9,36.4,地方石橋満,404(-4)
