着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,オタルエバー,牡4,58.0,石橋脩,1:09.4,,3,6.7,35.5,栗東中竹,494(0)
2,3,6,エイシンエイト,牝3,55.0,荻野極,1:09.4,ハナ,14,43.0,35.6,美浦田中剛,500(+14)
3,6,12,ブレスレスリー,牝4,56.0,角田和,1:09.5,クビ,5,8.5,35.6,栗東藤岡,476(+4)
4,4,8,イルクオーレ,セ5,58.0,吉田豊,1:09.6,1/2,4,7.6,35.6,美浦高橋文,494(+2)
5,3,5,アドヴァイス,牝4,56.0,秋山真,1:09.7,3/4,11,32.5,36.1,栗東中村,488(+4)
6,6,11,ラキエータ,牝4,56.0,北村友,1:09.7,ハナ,6,12.7,35.1,栗東音無,424(+2)
7,7,14,グッドマックス,牝6,56.0,古川吉,1:09.9,3/4,17,96.0,35.5,栗東小林,472(-2)
8,4,7,シュアーヴアリア,牝5,56.0,宮崎,1:09.9,アタマ,9,19.6,35.5,美浦高橋裕,486(-2)
9,1,2,サンティーテソーロ,牝3,55.0,佐々木,1:09.9,クビ,1,4.0,36.3,美浦栗田,434(+8)
10,8,17,ブッシュガーデン,牝4,56.0,富田,1:09.9,ハナ,2,6.6,35.8,美浦武井,474(+4)
11,8,18,ロードラスター,牡5,58.0,三浦,1:10.0,クビ,7,14.4,34.9,栗東千田,504(-10)
12,5,9,アビエルト,牡6,58.0,泉谷,1:10.1,1,18,102.6,35.2,栗東杉山佳,506(+14)
13,7,13,クムシラコ,牡5,58.0,黛,1:10.1,ハナ,15,54.7,35.0,美浦石毛,474(+10)
14,2,3,ワンスカイ,牡6,58.0,斎藤,1:10.4,1.3/4,13,40.2,34.8,美浦斎藤誠,500(+2)
15,8,16,タイセイブリリオ,牡4,58.0,丸山,1:10.4,ハナ,12,34.0,37.0,栗東大橋,480(+8)
16,2,4,メイショウドウドウ,牡8,58.0,国分恭,1:10.5,クビ,10,27.8,35.0,栗東荒川,480(-14)
17,7,15,ウィリン,牝4,56.0,丹内,1:10.5,ハナ,8,16.0,36.2,美浦林,452(+22)
18,5,10,アップリバー,牝5,56.0,吉田隼,1:10.5,アタマ,16,64.8,37.2,美浦牧,496(0)
