馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,スズカハービン,牡3,津村,栗東・高橋忠,差し,24.9,10,1,3歳未勝利,36.9,460(-4),小倉,49,中6週,Y,,3,ハービンジャー,サンデーサイレンス,
2,2,イージーオンミー B,牝3,石橋脩,美浦・中舘,差し,8.7,5,2,,38.6,426(-4),中山,20,中2週,Y,,3,ダイワメジャー,パイロ,
3,3,ボーンイングランデ,牡3,石川,栗東・吉田,差し,23.6,9,3,3歳1勝クラス,35.6,468(+2),中山,35,中4週,Y,,3,サトノクラウン,ブラックタイド,
4,4,ジュンフシナ,牡3,田辺,美浦・中舘,,7.6,4,1,3歳未勝利,37.6,470(-8),中山,21,中2週,Y,,3,エピファネイア,アグネスタキオン,
5,5,マイネルビジョン,牡3,菅原明,美浦・高木,先行,36.1,11,5,3歳1勝クラス,37.0,456(-2),中山,21,中2週,Y,,3,Oscar Performance,Dynaformer,
6,5,インスタキング,牡3,横山武,美浦・蛯名正,,12.2,6,4,,35.8,504(+6),中山,49,中6週,Y,,3,エピファネイア,マンハッタンカフェ,
7,6,シルバーティムール,牡3,吉田豊,美浦・久保田,差し,13.8,7,2,,37.0,500(-4),中京,20,中2週,Y,,3,リアルスティール,キングカメハメハ,
8,6,オールマイデイズ,牡3,レーン,美浦・木村,差し,3.0,1,1,3歳未勝利,34.6,490(-2),東京,62,中8週,Y,,3,リアルスティール,シンボリクリスエス,
9,7,レイフォール,牡3,永野,美浦・武藤,先行,146.2,12,9,3歳1勝クラス,36.2,462(-2),中山,14,中1週,Y,,3,リオンディーズ,シンボリクリスエス,
10,7,ロゼル,牡3,杉原,美浦・大和田,差し,15.5,8,8,,35.1,458(+2),阪神,28,中3週,Y,,3,シルバーステート,タイキシャトル,
11,8,ガレストロ,牡3,Ｍデム,美浦・萩原,先行,5.3,2,1,3歳未勝利,34.8,490(-6),中山,35,中4週,Y,,3,リアルスティール,クロフネ,
12,8,ダニーデン,牡3,北村宏,美浦・辻,先行,6.5,3,3,,35.4,500(-8),中山,49,中6週,Y,,3,リアルスティール,Numerous,
