着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,2,アームズレイン,牡3,55.0,松山,1:10.4,,2,2.6,36.1,栗東上村,490(+8)
2,1,1,メイショウピース,牝3,53.0,秋山真,1:11.0,4,4,9.0,36.5,栗東高橋亮,466(+4)
3,4,7,レディフォース,牝3,53.0,長岡,1:11.9,5,1,2.0,37.4,栗東杉山佳,516(+12)
4,3,5,スカーレットジンク,牡5,58.0,秋山稔,1:11.9,アタマ,10,99.7,36.5,栗東宮,470(+2)
5,2,3,デアリングウーマン,牝5,56.0,角田河,1:12.3,2.1/2,11,100.0,37.9,栗東角田,448(-2)
6,5,9,ゴールドフィンガー,牝5,56.0,水口,1:12.3,ハナ,13,124.1,37.6,栗東岡田,476(+2)
7,3,6,アイアンムスメ,牝5,56.0,荻野極,1:12.4,1/2,16,377.8,36.5,栗東笹田,448(+2)
8,4,8,テイエムフェロー,牡4,58.0,田中健,1:12.5,クビ,6,37.3,37.4,栗東飯田雄,488(0)
9,8,15,カイカノキセキ,牝4,56.0,団野,1:12.6,3/4,3,8.2,37.4,栗東池添,494(+4)
10,8,16,ミラビリス,牝4,56.0,酒井,1:12.7,1/2,15,177.2,37.2,美浦斎藤誠,466(0)
11,2,4,コスモノアゼット,牡5,58.0,岩田望,1:13.1,2.1/2,12,101.3,38.3,美浦田中博,502(-6)
12,7,14,スリードレフォン,牡4,58.0,高倉,1:13.3,1,5,25.2,37.4,栗東木原,510(-2)
13,6,12,カネコメアサヒ,牡7,58.0,菱田,1:13.9,3.1/2,8,78.5,38.5,栗東中尾,432(-14)
14,5,10,グラストンベリー,牝4,56.0,川須,1:14.0,1/2,14,125.5,39.4,栗東藤岡,434(+12)
15,7,13,テイエムヒマラヤ,牡4,58.0,ホー,1:14.2,1,7,46.2,39.1,栗東武英,470(+6)
16,6,11,ドンフクリン,牡4,58.0,藤岡康,1:16.4,大,9,91.7,41.6,栗東庄野,466(-4)
