着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,11,クランフォード,牝3,53.0,西村淳,1:21.2,,2,5.2,33.9,栗東杉山晴,454(-2)
2,7,15,マイネルティグレ,牡3,54.0,戸崎圭,1:21.8,3.1/2,3,6.2,34.0,栗東西園正,476(+2)
3,8,18,シンプリーオーサム,牡4,56.0,岩田望,1:22.1,2,5,22.3,34.1,栗東吉岡,540(+6)
4,1,1,ヤマニンアンフィル,牝5,53.0,団野,1:22.2,1/2,7,26.2,34.5,栗東斉藤崇,478(-2)
5,8,17,テラメリタ,牝3,52.0,酒井,1:22.2,アタマ,10,40.0,33.9,栗東須貝,462(-4)
6,7,14,キタノブライド,牝4,53.0,菅原明,1:22.4,1,11,49.4,33.9,栗東坂口,424(+6)
7,8,16,サヴァイヴ,牡7,54.0,坂井,1:22.5,1,16,234.6,34.3,栗東河嶋,492(0)
8,4,7,アンクルクロス,牡3,54.0,長岡,1:22.5,アタマ,6,25.8,34.6,栗東高橋亮,456(-6)
9,6,12,エマヌエーレ,牡4,55.0,和田竜,1:22.6,クビ,9,35.0,35.2,栗東平田,500(+4)
10,3,5,バウンシーステップ,牝3,53.0,横山武,1:22.7,1/2,4,8.2,34.9,栗東高橋亮,460(0)
11,2,4,ソンシ,牡3,56.0,川田,1:22.8,クビ,1,1.9,35.3,栗東中内田,484(+6)
12,7,13,メイショウカイト,牝6,54.0,松山,1:22.8,クビ,8,28.4,34.2,栗東荒川,476(+2)
13,1,2,ショウナンナダル,牝5,53.0,池添,1:23.1,1.1/2,14,127.5,35.0,栗東須貝,448(-8)
14,4,8,カイカノキセキ,牝5,53.0,幸,1:23.1,クビ,12,84.4,35.5,栗東高橋一,502(-2)
15,5,10,ファルヴォーレ,牡6,54.0,田口,1:23.4,1.1/2,13,117.6,34.9,栗東高橋忠,458(-6)
16,3,6,テーオーアリエス,牝5,51.0,松若,1:23.4,クビ,17,274.2,34.7,栗東岡田,508(+18)
17,5,9,テイエムチュララン,牝3,50.0,藤懸,1:23.7,1.1/2,15,146.0,36.5,栗東畑端,500(+20)
18,2,3,ルクスドヌーヴ,牝4,53.0,角田和,1:24.0,1.1/2,18,326.3,36.5,栗東須貝,448(+4)
