着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,ワープスピード,牡4,55.0,三浦,2:25.3,,5,8.5,34.0,美浦高木,502(+4)
2,5,5,エイカイマッケンロ,牡4,58.0,戸崎圭,2:25.7,2.1/2,1,2.4,33.8,栗東藤原,498(+2)
3,7,8,リンフレスカンテ,牡5,57.0,田辺,2:26.1,2,3,4.4,34.0,栗東宮本,440(0)
4,8,10,サンライズエース,牡4,56.0,菱田,2:26.2,3/4,2,4.3,34.7,栗東河内,494(+4)
5,8,9,ヤマニンループ,牡4,55.0,藤懸,2:26.3,1,7,22.8,33.6,栗東松永幹,436(+4)
6,1,1,インナリオ,牝5,53.0,北村宏,2:26.6,1.3/4,8,38.2,34.5,美浦嘉藤,474(-8)
7,4,4,ストキャスティーク,牝4,54.0,菅原明,2:27.1,3,4,6.9,34.7,美浦大竹,458(+18)
8,2,2,タイセイコマンド,牡5,55.0,津村,2:27.7,3.1/2,6,20.7,35.8,美浦青木,498(+6)
9,7,7,セツメンノトビウオ,牡6,54.0,松岡,2:27.8,3/4,9,143.7,35.4,栗東牧田,464(-4)
10,6,6,クリノキングボス,牡6,50.0,小林勝,2:27.8,アタマ,10,219.0,35.6,美浦天間,476(-6)
