馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,シーグラス,牝4,丹内,美浦・武藤,差し,3.9,2,3,,36.0,432(+6),小倉,27,中3週,Y,,3,ゴールドシップ,マイネルラヴ,
2,2,ウインヴァカンス,牝5,角田和,栗東・寺島,,40.1,10,10,,35.3,452(0),小倉,6,連闘,Y,,3,ダノンシャンティ,Fly So Free,
3,3,アトミックフレア,牝5,泉谷,栗東・渡辺,差し,19.3,8,10,4歳以上2勝クラス,34.8,448(-4),中京,14,中1週,Y,,3,ドゥラメンテ,Bahri,
4,4,ダイム,牝4,勝浦,栗東・昆,差し,5.9,4,5,,34.4,438(-4),中京,27,中3週,Y,,3,オルフェーヴル,シングスピール,
5,5,ホウオウユニコーン,牡4,,美浦・奥村武,差し,5.1,3,1,4歳以上1勝クラス,34.9,466(+2),小倉,28,中3週,Y,,3,ゴールドシップ,ルーラーシップ,
6,6,スカイテラス B,牡6,富田,美浦・和田郎,差し,30.2,9,13,,36.0,498(-8),小倉,27,中3週,Y,,3,キズナ,ソングオブウインド,
7,6,ハーツオブシャカ,牡5,藤岡康,栗東・鮫島,先行,11.3,5,9,,36.2,470(0),小倉,27,中3週,Y,,3,ハーツクライ,キングカメハメハ,
8,7,クリノキングボス,牡6,小林凌,美浦・天間,差し,251.7,11,12,,35.9,484(-4),東京,7,連闘,Y,,3,キングカメハメハ,Excellent Art,
9,7,サンセットクラウド,牡4,松若,栗東・矢作,先行,3.6,1,3,,35.6,452(-2),阪神,84,中11週,Y,,3,ディープインパクト,Unbridled's Song,
10,8,ブラックラテ,牡5,北村友,栗東・梅田,差し,12.2,6,4,3歳以上2勝クラス,35.1,494(-2),阪神,69,中9週,Y,,3,ブラックタイド,サクラバクシンオー,
11,8,ジャンカズマ,牡5,野中,栗東・安田翔,先行,12.9,7,8,,35.7,478(-2),小倉,27,中3週,Y,,3,ハービンジャー,アドマイヤベガ,
