コーナー,通過順
1コーナー,
2コーナー,"(4,*6)-(2,3)5,10,7,9(1,11)8"
3コーナー,"6=4-(2,3)5(9,10)-7,11,1,8"
4コーナー,"6-4-(2,3)5,9,10-7-(1,11)8"
