着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,ヴィレム,牡4,58.0,マーカ,1:57.6,,1,3.2,33.5,栗東藤原,518(-2)
2,1,1,ウインオーディン,牡5,58.0,バルザ,1:57.8,1.1/4,3,5.6,34.0,美浦鹿戸,490(0)
3,2,4,パンジャ,牡4,58.0,戸崎圭,1:57.8,クビ,5,13.1,34.2,美浦金成,496(+12)
4,2,3,エセルフリーダ,牝4,56.0,武藤,1:58.1,1.1/2,6,13.6,34.7,美浦武藤,486(-2)
5,5,9,ミッキーツインクル,牝5,56.0,川田,1:58.1,クビ,2,3.3,34.9,栗東中内田,486(+8)
6,6,11,コルレオニス,牡4,58.0,レーン,1:58.4,1.3/4,4,7.9,35.1,栗東友道,458(+2)
7,5,10,コスモシャングリラ,牝5,56.0,津村,1:58.5,1/2,11,68.3,34.2,美浦水野,448(+14)
8,4,7,ホウオウムサシ,牡5,58.0,プーシ,1:58.5,クビ,7,20.6,34.2,美浦蛯名正,456(-2)
9,3,5,サダムオプシス,牡4,58.0,三浦,1:58.5,ハナ,9,31.4,34.3,栗東平田,480(0)
10,4,8,モズロックンロール,牡5,58.0,佐々木,1:58.6,1/2,10,36.9,34.6,栗東藤岡,518(-4)
11,1,2,バトルハーデン,牡5,58.0,坂井,1:58.7,1/2,12,92.9,34.6,栗東矢作,532(-10)
12,7,13,ソリダリティ,牡6,58.0,Cデム,1:59.0,1.3/4,8,26.8,35.1,栗東西園翔,516(+2)
13,6,12,エリダヌス,牝5,56.0,丹内,1:59.2,1,13,124.0,35.4,美浦青木,506(+4)
14,3,6,コスモフロイデ,牡6,58.0,柴田大,1:59.2,クビ,15,211.2,35.4,美浦天間,478(0)
15,7,14,ロジマンボ,牡6,58.0,岩田康,2:00.2,6,14,182.3,36.6,美浦古賀,490(-2)
取消,8,16,ハーツコンチェルト,牡5,58.0,松山,,,,,,美浦武井,
