着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,ビレッジイーグル,牡7,60.0,大江圭,3:42.6,,1,2.0,13.3,美浦竹内,516(-4)
2,3,3,アサクサゲンキ,セ9,60.0,小牧加,3:42.8,1.1/4,3,7.2,13.3,栗東音無,466(-14)
3,8,12,サンデイビス,牡6,60.0,井上,3:43.6,5,7,22.9,13.3,美浦村田,494(-10)
4,7,10,ロスコフ,牡6,60.0,草野,3:43.8,1.1/4,2,4.5,13.4,美浦久保田,506(+16)
5,7,9,ナリノモンターニュ,牡7,60.0,金子,3:44.0,1,6,13.2,13.4,美浦上原博,518(+8)
6,8,11,ファジュル,セ5,60.0,中村,3:44.5,3,11,241.4,13.4,栗東藤沢,440(-8)
7,6,7,ギガバッケン,セ9,60.0,伴,3:44.5,クビ,10,68.7,13.4,美浦岩戸,536(-6)
8,1,1,ザメイダン,牡8,60.0,石神深,3:45.3,5,4,8.2,13.5,美浦新開,504(+8)
9,6,8,ヴィアメント,セ7,60.0,五十嵐,3:45.3,クビ,8,26.3,13.5,美浦鹿戸,486(0)
10,5,6,グレートバローズ,牡7,60.0,高田,3:45.7,2.1/2,5,11.8,13.5,栗東辻野,482(-10)
11,4,4,ポルタフォリオ,牡6,60.0,黒岩,3:46.8,7,9,66.6,13.5,栗東角田,496(-14)
12,5,5,デストロイ,セ10,60.0,坂口,3:47.5,4,12,362.7,13.6,美浦土田,492(-6)
