券種,組み合わせ,配当,人気
単勝,4,600,3
複勝,4,240,3
複勝,9,530,8
複勝,10,1050,10
枠連,4-7,4370,22
馬連,4-9,4950,21
ワイド,4-9,1590,21
ワイド,4-10,4280,40
ワイド,9-10,4080,39
馬単,4-9,8860,36
3連複,4-9-10,41680,103
3連単,4-9-10,179660,480
