着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,12,ルールーリマ,牝4,56.0,ルメー,1:46.9,,1,1.6,34.3,美浦大竹,426(+2)
2,3,6,シェーンシュティア,牝4,56.0,杉原,1:47.1,3/4,4,12.2,33.7,美浦林,482(+6)
3,7,14,キアラメンテ,牝4,56.0,荻野極,1:47.2,3/4,2,5.8,34.7,美浦鹿戸,456(+8)
4,2,4,ユーディキウム,牝4,56.0,長浜,1:47.3,3/4,13,118.6,34.1,美浦平岩,498(-2)
5,4,7,スピアッジャローザ,牝4,56.0,横山琉,1:47.3,アタマ,7,21.9,33.7,美浦蛯名利,452(-4)
6,6,11,グランツローゼ,牝4,56.0,石神道,1:47.8,3,12,98.4,34.6,美浦和田雄,448(+4)
7,4,8,クイーンズワーフ,牝5,56.0,河原田,1:47.8,クビ,5,13.3,35.9,美浦青木,446(+4)
8,2,3,ソニックドライブ,牝5,56.0,石川,1:47.9,クビ,8,36.6,34.6,美浦手塚徳,458(0)
9,3,5,ジョワイユノエル,牝4,56.0,浜中,1:47.9,クビ,3,9.5,35.1,栗東辻野,468(+2)
10,8,15,ウインイルネージュ,牝4,56.0,菊沢,1:48.1,1,14,131.1,35.1,美浦和田郎,428(+4)
11,8,16,ミッドタウンナイト,牝4,56.0,ゴンサ,1:48.1,アタマ,6,19.6,35.6,栗東河嶋,494(+10)
12,5,9,アレクレア,牝4,56.0,菅原隆,1:48.1,クビ,16,223.3,35.2,美浦蛯名利,426(-5)
13,1,1,リアルセンター,牝5,56.0,舟山,1:48.2,クビ,11,72.8,35.1,美浦千葉,506(-4)
14,5,10,ティティナ,牝4,56.0,小林美,1:48.2,クビ,10,64.4,36.0,美浦和田郎,418(-2)
15,7,13,ブルバンビーナ,牝4,56.0,丹内,1:49.4,7,9,48.3,37.2,美浦尾形,406(0)
16,1,2,ビジュードネージュ,牝4,56.0,和田陽,1:49.5,1/2,15,132.0,35.2,栗東高柳大,438(+6)
