券種,組み合わせ,配当,人気
単勝,10,230,1
複勝,10,150,1
複勝,4,260,5
複勝,5,630,9
枠連,2-5,970,3
馬連,4-10,1110,4
ワイド,4-10,570,5
ワイド,5-10,1220,16
ワイド,4-5,2650,29
馬単,10-4,1680,4
3連複,4-5-10,8250,28
3連単,10-4-5,23170,62
