馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,コーチェラバレー,牡4,菱田,栗東・安田,差し,3.6,1,6,,34.0,434(+2),京都,70,中9週,Y,,3,キズナ,Myboycharlie,
2,2,ベトルス,セ5,岩田望,栗東・友道,差し,3.7,2,1,,36.1,508(+4),小倉,266,中37週,Y,Y,3,ハーツクライ,To Honor and Serve,
3,3,ミッキーゴールド,セ4,吉村,栗東・池江,差し,5.2,4,3,,35.4,494(+4),小倉,28,中3週,Y,,3,リアルスティール,Global Hunter,
4,4,ギャンブルルーム,牡5,,栗東・大久保,差し,15.4,6,10,,35.0,504(0),京都,127,中17週,Y,,3,キズナ,ヴァーミリアン,
5,5,ナムラフッカー,牡5,松若,栗東・長谷川,差し,61.7,10,9,,33.5,478(-6),阪神,15,中1週,Y,,3,スワーヴリチャード,ルーラーシップ,
6,6,リンフレスカンテ,牡8,藤懸,栗東・宮本,差し,164.0,11,13,,36.4,454(+12),中山,21,中2週,Y,,3,ルーラーシップ,サンデーサイレンス,
7,6,アスターブジエ,牡6,池添,栗東・中竹,差し,36.8,9,6,,36.6,470(0),中山,21,中2週,Y,,3,オルフェーヴル,マンハッタンカフェ,
8,7,キングスコール,牡4,松本,栗東・矢作,,5.2,3,2,,35.4,498(-2),阪神,29,中3週,Y,,3,ドゥラメンテ,Frankel,
9,7,ウインルーティン B,牡6,田口,栗東・長谷川,,34.2,8,9,,37.6,470(-12),中山,21,中2週,Y,,3,ゴールドシップ,ルールオブロー,
10,8,シュバルツマサムネ,牡4,斎藤,栗東・杉山佳,,15.9,7,5,,34.2,482(-6),京都,56,中7週,Y,,3,マインドユアビスケッツ,モーリス,
11,8,アロンディ,牡4,古川吉,栗東・武英,差し,8.1,5,1,,34.6,458(+6),京都,76,中10週,Y,,3,ハービンジャー,エピファネイア,
