着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,17,エコロブルーム,牡5,57.5,菱田,1:19.9,,7,15.4,33.0,美浦加藤征,472(+6)
2,3,5,タガノエルピーダ,牝5,54.0,団野,1:19.9,クビ,2,5.3,33.1,栗東斉藤崇,480(-6)
3,4,7,スリールミニョン,牝4,53.0,永島,1:20.0,1/2,11,30.4,32.8,栗東高橋康,460(+2)
4,6,12,ヨシノイースター,牡8,58.0,田辺,1:20.1,3/4,3,6.2,32.7,栗東中尾,496(+4)
5,2,3,カルチャーデイ,牝5,55.0,酒井,1:20.3,1,4,11.3,33.3,栗東四位,446(+10)
6,8,15,レイベリング,牡6,57.5,国分恭,1:20.6,2,14,52.6,33.6,美浦鹿戸,486(0)
7,7,13,シュタールヴィント,牡6,55.0,西塚,1:20.7,クビ,6,11.8,32.6,栗東矢作,446(-6)
8,1,1,ヤブサメ,牡5,57.0,高杉,1:20.7,アタマ,1,3.4,32.5,栗東石橋,496(+4)
9,7,14,グレイイングリーン,牡8,57.0,吉村,1:20.8,クビ,10,25.0,33.1,栗東池江,506(+10)
10,2,4,ソウテン,牡7,56.0,Mデム,1:20.9,1/2,16,72.3,33.3,栗東斉藤崇,534(-12)
11,6,11,アサカラキング,牡6,57.5,斎藤,1:21.0,3/4,8,17.0,33.1,美浦斎藤誠,536(+6)
12,4,8,アルテヴェローチェ,牡4,57.0,田山,1:21.1,3/4,9,21.8,33.0,栗東須貝,452(-2)
13,8,16,アスクワンタイム,牡5,56.0,川須,1:21.1,ハナ,5,11.7,32.3,栗東梅田,458(+2)
14,5,10,シンフォーエバー,牡4,56.0,松若,1:21.1,ハナ,15,55.6,33.2,栗東森秀,510(-2)
15,3,6,ムイ,牝4,53.0,川又,1:21.3,1,12,32.4,33.0,栗東笹田,468(+2)
16,5,9,ビーアストニッシド,牡7,55.0,西村太,1:21.4,1,17,118.8,33.1,美浦堀内,478(+4)
17,1,2,メイショウシンタケ,牡8,55.0,鮫島駿,1:21.5,1/2,13,42.3,32.9,栗東千田,492(+8)
