馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,センビトウリョウ,牝2,河原田,栗東・今野,,118.6,13,,,,420(0),,,,,,,フォーウィールドライブ,ヨハネスブルグ,,
2,1,エリカエクスプレス,牝2,ルメー,栗東・杉山晴,,4.0,1,,,,456(0),,,,,,,エピファネイア,Galileo,,
3,2,ショウナンマハト,牝2,岩田望,栗東・清水久,,28.6,8,,,,440(0),,,,,,,レイデオロ,Fortify,,
4,2,ルクスジニア,牝2,池添,栗東・平田,,4.9,3,,,,450(0),,,,,,,キズナ,ハービンジャー,,
5,3,ベレーザフィン,牝2,北村友,栗東・音無,,136.9,14,,,,414(0),,,,,,,レイデオロ,ディープインパクト,,
6,3,ミッシングユー,牝2,松山,栗東・橋口,,40.9,11,,,,476(0),,,,,,,エピファネイア,Corinthian,,
7,4,ミッキージュエリー,牝2,,栗東・中内田,,4.1,2,,,,494(0),,,,,,,エピファネイア,ディープインパクト,,
8,4,ニンマリ,牝2,酒井,栗東・谷,,156.2,16,,,,410(0),,,,,,,ノーブルミッション,タヤスツヨシ,,
9,5,レイチェルバローズ,牝2,西村淳,栗東・渡辺,,29.3,9,,,,446(0),,,,,,,ナダル,ゼンノロブロイ,,
10,5,マーゴットカーラ,牝2,藤岡佑,栗東・石坂,,60.6,12,,,,428(0),,,,,,,エピファネイア,ディープインパクト,,
11,6,エルモドンナ,牝2,戸崎圭,栗東・杉山晴,,31.1,10,,,,460(0),中京,34,中4週,Y,,1,エピファネイア,ブライアンズタイム,,
12,6,フィヤール,牝2,坂井,栗東・藤原,,8.0,4,,,,426(0),,,,,,,リアルスティール,Essence of Dubai,,
13,7,ジュルナール,牝2,鮫島駿,栗東・池添,,10.1,5,,,,462(0),,,,,,,ロードカナロア,シングスピール,,
14,7,メルローズ,牝2,川須,栗東・笹田,,240.9,17,,,,480(0),,,,,,,カリフォルニアクローム,スマートファルコン,,
15,8,ミノリッチマイヤー,牝2,岩田康,栗東・上村,,14.8,7,,,,446(0),,,,,,,シルバーステート,Indian Charlie,,
16,8,テレプシコーラ,牝2,吉村,栗東・坂口,,141.0,15,,,,404(0),,,,,,,ルーラーシップ,オルフェーヴル,,
17,8,スピリットサージ,牝2,シュタ,栗東・須貝,,10.8,6,,,,446(0),,,,,,,ブリックスアンドモルタル,Refuse to Bend,,
