着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,10,ドンフランキー,牡4,57.0,池添,1:10.8,,2,2.7,36.8,栗東斉藤崇,598(0)
2,7,14,サイクロトロン,牡6,58.0,松山,1:11.1,2,3,11.3,36.7,栗東音無,526(+6)
3,1,1,サンライズアムール,牡4,57.0,川田,1:11.2,クビ,1,2.7,36.3,栗東小林,512(+4)
4,7,13,ピアシック,牡7,57.0,武豊,1:12.1,5,5,13.6,36.3,栗東森秀,512(-6)
5,1,2,メイショウミライ,牡8,57.0,国分恭,1:12.3,1,14,113.5,37.2,栗東西園翔,504(-2)
6,4,7,オーヴァーネクサス,牡6,58.0,北村友,1:12.3,クビ,8,23.3,36.3,栗東松下,502(0)
7,6,12,イモータルスモーク,牡6,57.0,岩田康,1:12.3,ハナ,15,137.6,36.7,美浦金成,520(+2)
8,3,5,レッドゲイル,牡4,57.0,藤岡佑,1:12.4,クビ,4,12.4,36.8,美浦手塚,472(0)
9,8,16,ワルツフォーラン,牝6,55.0,酒井,1:12.4,クビ,7,22.1,38.2,美浦小西,480(-8)
10,4,8,リアンクール,牝5,55.0,岩田望,1:13.0,3.1/2,9,24.2,36.3,栗東安田隆,488(+2)
11,2,3,トウカイエトワール,牡6,57.0,鮫島駿,1:13.3,1.1/2,13,76.9,38.1,栗東茶木,512(0)
12,6,11,シゲルホサヤク,牡5,57.0,高倉,1:13.3,クビ,12,74.0,38.5,栗東服部,466(-8)
13,2,4,カセノダンサー,牝4,55.0,吉田隼,1:14.3,6,6,17.2,39.7,栗東中尾,478(+8)
14,3,6,アメリカンシード,牡6,58.0,松若,1:14.3,クビ,11,53.5,37.8,栗東音無,486(0)
15,8,15,ヤマトコウセイ,牝4,55.0,小林脩,1:14.5,1.1/4,10,37.1,40.2,美浦武井,466(0)
16,5,9,シャイニーブランコ,牡7,57.0,浜中,1:15.7,7,16,165.5,39.5,栗東小林,460(+2)
