馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,サンタグラシア,牝5,浜中,美浦・鹿戸,差し,50.7,9,17,,33.5,418(-6),新潟,104,中14週,Y,,3,オルフェーヴル,Smart Strike,
2,1,タイセイシリウス,セ6,角田河,栗東・小栗,先行,130.2,15,17,,38.6,492(0),京都,13,中1週,Y,,3,エピファネイア,キングカメハメハ,
3,2,グランディア,セ4,ムーア,栗東・中内田,先行,4.9,2,8,,33.6,486(+14),新潟,104,中14週,Y,,3,ハービンジャー,サンデーサイレンス,
4,2,エニシノウタ,牝5,岩田望,栗東・笹田,差し,27.8,7,9,,36.0,460(+6),小倉,90,中12週,Y,,3,キズナ,シンボリクリスエス,
5,3,オールザワールド,牡6,鮫島駿,栗東・中竹,差し,68.5,13,6,,34.2,480(-2),阪神,63,中8週,Y,,3,キズナ,Dansili,
6,3,サウンドウォリアー,牡5,西村淳,栗東・高橋康,先行,63.2,11,7,,35.3,502(+2),東京,20,中2週,Y,,3,マジェスティックウォリアー,スペシャルウィーク,
7,4,マテンロウアレス B,セ5,太宰,栗東・昆,逃げ,66.6,12,3,,35.9,500(+2),新潟,14,中1週,Y,,3,ダイワメジャー,Footstepsinthesand,
8,4,ドンアルゴス,牡8,川島,栗東・庄野,追込,298.8,16,6,,37.1,514(-16),京都,188,中26週,Y,Y,3,ドリームジャーニー,シンボリクリスエス,
9,5,ミッキーゴージャス,牝3,川田,栗東・安田隆,先行,2.7,1,1,,34.1,448(0),阪神,48,中6週,Y,,3,ミッキーロケット,ディープインパクト,
10,5,ヘネラルカレーラ,牝5,坂井,栗東・角田,,7.1,4,1,,33.4,470(0),京都,28,中3週,Y,,3,キズナ,ボストンハーバー,
11,6,エアサージュ,牡5,松山,栗東・池添,先行,5.2,3,2,,34.8,528(-4),阪神,42,中5週,Y,,3,Point of Entry,エンパイアメーカー,
12,6,セントカメリア,牝4,北村友,栗東・高野,差し,13.3,6,4,,34.1,456(-4),阪神,42,中5週,Y,,3,ドゥラメンテ,エリシオ,
13,7,ブラックシールド,牡4,藤岡康,栗東・武幸,差し,82.4,14,8,,35.0,454(+2),東京,20,中2週,Y,,3,キタサンブラック,キングカメハメハ,
14,7,ジュリアバローズ,牝5,池添,栗東・上村,差し,9.5,5,5,,34.4,448(-6),阪神,42,中5週,Y,,3,ディープインパクト,O'Reilly,
15,8,アレグロモデラート,牝4,,美浦・武井,先行,59.1,10,1,,34.2,486(0),阪神,62,中8週,Y,,3,ハーツクライ,Unbridled's Song,
16,8,ノワールドゥジェ,牝5,松若,美浦・宮田,先行,33.3,8,4,,34.8,476(-8),中山,55,中7週,Y,,3,ハーツクライ,シングスピール,
