券種,組み合わせ,配当,人気
単勝,8,9430,13
複勝,8,2130,13
複勝,10,400,5
複勝,6,640,8
枠連,6-7,13060,25
馬連,8-10,38160,58
ワイド,8-10,8480,61
ワイド,6-8,13970,70
ワイド,6-10,5050,46
馬単,8-10,98130,123
3連複,6-8-10,185200,227
3連単,8-10-6,1411780,355
