券種,組み合わせ,配当,人気
単勝,8,170,1
複勝,8,110,2
複勝,1,130,1
複勝,9,290,5
枠連,1-7,440,2
馬連,1-8,400,2
ワイド,1-8,200,2
ワイド,8-9,780,7
ワイド,1-9,1030,10
馬単,8-1,590,2
3連複,1-8-9,2780,7
3連単,8-1-9,5410,15
