馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,セイカフォルゴーレ,牡6,横山琉,美浦・相沢,差し,105.9,12,9,,37.8,518(+10),新潟,224,中31週,Y,Y,3,キングズベスト,サウスヴィグラス,
2,1,ムーヴ B,牡6,三浦,美浦・池上,差し,5.4,2,2,,36.4,472(-6),中山,62,中8週,Y,,3,ラニ,ワイルドラッシュ,
3,2,ロードオブザチェコ,牡7,丸田,美浦・石栗,差し,141.8,14,10,,38.4,502(-2),中山,97,中13週,Y,,3,ストロングリターン,スターリングローズ,
4,2,キャンディドライヴ B,牡6,野中,美浦・黒岩,差し,151.0,15,7,,36.5,500(+2),中山,28,中3週,Y,,3,Candy Ride,エンパイアメーカー,
5,3,オウバイトウリ,牝4,津村,栗東・武幸,差し,25.8,7,13,,38.1,480(+2),中山,62,中8週,Y,,3,リアルスティール,マクフィ,
6,3,グリュースゴット,セ7,松岡,美浦・松永康,差し,231.2,16,9,,37.1,484(-6),中山,75,中10週,Y,,3,ヘニーヒューズ,ゼンノロブロイ,
7,4,ルーフ,牝5,田辺,栗東・清水久,先行,106.8,13,11,,34.7,482(0),中山,27,中3週,Y,,3,ダイワメジャー,Fastnet Rock,
8,4,ノーブルゲイル,牡4,長浜,美浦・中川,先行,40.8,11,1,4歳以上2勝クラス,37.1,486(+4),中山,27,中3週,Y,,3,ロージズインメイ,ファスリエフ,
9,5,カンパニョーラ,牝6,吉田豊,美浦・伊坂,差し,27.0,8,5,,35.9,460(+2),中山,28,中3週,Y,,3,ジャスタウェイ,Lizard Island,
10,5,ブシン B,牡4,菅原明,栗東・森秀,,2.2,1,2,,37.3,482(0),中山,28,中3週,Y,,3,Into Mischief,Mr. Greeley,
11,6,スタンリーテソーロ,牡4,丹内,美浦・稲垣,先行,9.0,5,5,,36.4,432(-6),東京,42,中5週,Y,,3,ファインニードル,Shirocco,
12,6,ドンレパルス B,牡6,江田照,美浦・高木,差し,33.0,10,4,,36.4,518(+2),京都,119,中16週,Y,,3,ディスクリートキャット,サウスヴィグラス,
13,7,キタノソワレ,牝4,木幡巧,美浦・本間,差し,23.8,6,3,,36.2,474(+4),中山,28,中3週,Y,,3,トゥザワールド,フレンチデピュティ,
14,7,ショウナンアビアス,牡5,モレイ,美浦・加藤士,差し,6.6,3,1,4歳以上2勝クラス,36.7,508(0),中山,13,中1週,Y,,3,ドレフォン,キングカメハメハ,
15,8,ベンダバリラビア B,牡5,松山,栗東・寺島,差し,30.6,9,5,,35.8,544(-6),京都,47,中6週,Y,,3,アジアエクスプレス,ジャングルポケット,
16,8,スクーバー,牡5,ルメー,美浦・武藤,差し,8.0,4,14,,39.2,512(+10),京都,293,中41週,Y,Y,3,ヘニーヒューズ,ゴールドアリュール,
