着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,7,モンテシート,牡3,55.0,吉村,1:33.5,,2,3.9,33.9,栗東牧田,498(+6)
2,8,13,テラメリタ,牝4,56.0,川田,1:33.6,3/4,3,4.6,33.7,栗東須貝,478(-2)
3,4,4,サクラオーラ,牝6,56.0,国分恭,1:33.6,クビ,8,38.4,33.9,栗東河嶋,454(+6)
4,7,10,ゼンダンハヤブサ,牡3,55.0,団野,1:33.8,1.1/4,4,7.8,33.4,栗東佐々木,448(+2)
5,1,1,ジオパーククラウン,牡5,58.0,菱田,1:33.8,ハナ,11,208.0,33.8,栗東長谷川,458(+2)
6,2,2,エーデルサンライズ,牝5,56.0,小崎,1:33.9,クビ,9,45.5,34.1,栗東小林,448(+12)
7,5,6,オトコギアンパン,牡4,58.0,松山,1:33.9,ハナ,1,2.7,33.7,栗東小栗,500(+6)
8,4,5,スマートスピア,牡4,58.0,高杉,1:34.0,1,5,9.2,33.7,栗東池江,502(-14)
9,3,3,オーシャントライブ,セ5,58.0,亀田,1:34.0,ハナ,6,12.2,33.4,栗東高柳大,450(-4)
10,6,8,タガノスペルノヴァ,牡7,58.0,松若,1:34.2,1.1/4,12,219.9,33.4,栗東中尾,428(+2)
11,7,11,クリノアドバンス,牡4,58.0,田口,1:34.4,1.1/4,7,26.1,34.0,栗東大橋,460(0)
12,6,9,キーウェーブ,牡4,58.0,城戸,1:34.5,3/4,10,145.8,33.8,栗東宮地,430(-4)
13,8,12,コールミーメイビー,牝4,56.0,井上,1:36.5,大,13,610.5,35.9,栗東小崎,440(-14)
