着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,グロバーテソーロ,牡3,56.0,原,2:09.8,,7,13.3,35.5,美浦高木,506(0)
2,5,10,アムールドパリ,牝3,54.0,松山,2:09.8,アタマ,2,4.0,35.5,美浦稲垣,454(-6)
3,2,3,ピュアキアン,牡3,56.0,吉田豊,2:09.9,1/2,3,7.1,35.9,美浦竹内,508(+2)
4,8,16,エンツォウーノ,セ4,58.0,岩田康,2:10.1,1,13,74.7,36.0,栗東田中克,502(-6)
5,5,9,ピュアグルーヴ,牝4,56.0,藤岡佑,2:10.6,3,10,36.3,36.0,栗東藤岡,472(+18)
6,2,4,シグムンド,牡3,56.0,柴田大,2:10.6,ハナ,6,12.9,36.1,美浦岩戸,500(+4)
7,3,6,トクシースタローン,牡5,58.0,内田博,2:10.7,3/4,8,15.3,35.7,美浦辻,510(+8)
8,7,14,ムジェロ,牡4,58.0,戸崎圭,2:10.7,クビ,4,7.1,35.9,栗東藤原,502(-2)
9,4,7,シゲルカミカゼ,牡4,58.0,大野,2:10.8,1/2,5,11.7,36.0,美浦松山,526(+2)
10,8,15,インペリアルライン,セ5,58.0,木幡巧,2:10.9,3/4,9,25.8,35.8,美浦中舘,480(-4)
11,6,12,サンライズソレイユ,牡3,56.0,田辺,2:10.9,ハナ,1,3.4,36.1,栗東矢作,514(+8)
12,4,8,トーセンクライスト,牡5,58.0,荻野極,2:11.1,1.1/4,14,91.2,35.9,美浦宗像,522(+2)
13,1,2,フォーワンセルフ,牡5,58.0,野中,2:11.3,1,16,330.3,36.1,美浦小手川,520(+2)
14,7,13,ジョウショーパワー,牡4,58.0,藤懸,2:11.7,2.1/2,11,37.7,37.2,栗東中尾,466(-2)
15,3,5,アヴィオンドール,牝4,56.0,石川,2:12.4,4,12,73.2,37.0,美浦手塚,530(+2)
16,6,11,コウユーパパニニテ,牡5,58.0,北村宏,2:13.9,9,15,249.4,39.6,美浦辻,534(+8)
