馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,シホノペルフェット,牡3,松山,栗東・寺島,先行,10.7,5,5,2歳1勝クラス,38.9,502(-8),京都,50,中6週,Y,,3,マジェスティックウォリアー,サクラバクシンオー,,B
2,2,ゴールデンカイト,牡3,川田,栗東・中内田,先行,4.5,2,11,,37.0,476(0),中京,34,中4週,Y,,3,Tapit,Medaglia d'Oro,,
3,3,レーンアジリティ,牡3,田口,栗東・中尾,差し,42.9,8,3,3歳1勝クラス,36.2,466(-8),京都,15,中1週,Y,,3,ルヴァンスレーヴ,タイキシャトル,,
4,4,タイセイレグノ,牡3,高杉,栗東・浜田,先行,94.4,10,10,2歳1勝クラス,39.7,464(-2),京都,50,中6週,Y,,3,マジェスティックウォリアー,エンパイアメーカー,,
5,5,ナリノエンブレム,牝3,ルメー,美浦・加藤征,,5.0,3,1,2歳新馬,36.2,474(-2),京都,78,中10週,Y,,1,パドトロワ,ウォーエンブレム,,
6,6,コパノエミリア,牝3,,栗東・村山,差し,155.6,11,6,3歳1勝クラス,36.0,462(+2),小倉,14,中1週,Y,,1,コパノリッキー,Oratorio,,
7,6,ウィンストン,牡3,吉村,栗東・杉山晴,先行,9.3,4,1,2歳未勝利,35.5,506(+4),京都,56,中7週,Y,,2,モーリス,コマンズ,,
8,7,スリーピース,牡3,岩田望,美浦・武井,先行,44.7,9,7,,36.8,480(+18),東京,99,中13週,Y,,3,ミッキーアイル,スニッツェル,,
9,7,サディーク,牝3,西村淳,栗東・河嶋,差し,20.9,6,5,,37.2,438(+4),中京,63,中8週,Y,,3,Into Mischief,Malibu Moon,,
10,8,ダイシンリンク,牡3,岩田康,栗東・森秀,差し,40.2,7,12,3歳1勝クラス,38.4,456(+10),中京,35,中4週,Y,,3,モーニン,フレンチデピュティ,,
11,8,ピエマンソン,牡3,池添,栗東・平田,先行,2.0,1,2,3歳1勝クラス,36.6,472(0),中京,35,中4週,Y,,3,ジャスタウェイ,エンパイアメーカー,,
