コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*8,12)16(6,14,15)(7,13)(4,11)(5,10)(1,3,17)9,2"
4コーナー,"8(12,16)(6,14,15)(7,13,11)4(5,10,17)(1,3,2)9"
