券種,組み合わせ,配当,人気
単勝,15,500,3
複勝,15,200,2
複勝,1,1690,12
複勝,4,390,6
枠連,1-8,1270,4
馬連,1-15,21070,50
ワイド,1-15,5370,49
ワイド,4-15,1450,15
ワイド,1-4,9600,65
馬単,15-1,28930,74
3連複,1-4-15,84050,176
3連単,15-1-4,330870,761
