馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,キミワクイーン,牝4,横山武,美浦・奥村武,先行,1.9,1,2,,33.6,444(+18),阪神,70,中9週,Y,,3,ロードカナロア,ダイワメジャー,
2,2,シュアーヴアリア B,牝5,三浦,美浦・高橋裕,差し,17.1,5,8,,33.5,490(+4),中山,42,中5週,Y,,3,ゴールドシップ,デュランダル,
3,3,ワンスカイ,牡6,石川,美浦・斎藤誠,差し,17.3,6,11,,34.4,510(+6),阪神,18,中2週,Y,,3,スウェプトオーヴァーボード,フジキセキ,
4,4,アールクインダム,牝6,大野,美浦・伊藤大,先行,68.8,9,8,,35.5,482(-4),中山,7,連闘,Y,,3,ローズキングダム,キャプテンスティーヴ,
5,5,コスモカルナック B,牡6,柴田大,美浦・加藤士,先行,28.2,7,7,,34.9,502(+6),中山,364,中51週,Y,Y,3,キングヘイロー,メジロマックイーン,
6,6,オシリスブレイン,牡6,内田博,美浦・田村,差し,35.7,8,5,,33.7,502(+4),中山,42,中5週,Y,,3,バゴ,キングヘイロー,
7,6,フミロア,牝5,江田照,美浦・黒岩,逃げ,176.9,11,9,,34.2,460(+4),新潟,85,中11週,Y,,3,ロードカナロア,ゼンノロブロイ,
8,7,グランアリエル,牡4,石橋脩,美浦・小野,,11.2,4,14,,36.0,476(+4),中京,35,中4週,Y,,3,ビッグアーサー,メジロベイリー,
9,7,ショウナンバービー,牝6,バシュ,美浦・田中剛,差し,9.6,3,16,,34.3,508(0),中山,42,中5週,Y,,3,トゥザワールド,アドマイヤムーン,
10,8,ゼログラヴィティ,牝5,戸崎圭,美浦・岩戸,先行,3.0,2,4,,33.8,492(-2),中山,42,中5週,Y,,3,アドマイヤムーン,Cape Cross,
11,8,オルダージュ B,セ7,木幡巧,美浦・青木,差し,172.8,10,12,,35.9,490(+10),福島,57,中7週,Y,,3,タイキシャトル,キングカメハメハ,
