馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ハスカップジャム,牝3,長浜,美浦・中舘,差し,67.4,9,16,3歳未勝利,37.7,416(-6),東京,28,中3週,Y,,2,フィエールマン,Fusaichi Pegasus,,
2,2,マスカルポーネ,牝3,舟山,美浦・水野,先行,25.3,6,11,3歳未勝利,41.7,442(-4),東京,27,中3週,Y,,3,リオンディーズ,キズナ,,B
3,3,テリオスリコ,牝3,古川吉,栗東・松下,差し,302.1,11,9,3歳未勝利,38.8,440(-2),函館,14,中1週,Y,,3,ルーラーシップ,ハーツクライ,,
4,4,ペガサスウィンド,牝3,鮫島駿,栗東・宮地,,3.1,2,2,3歳未勝利,39.2,500(+2),函館,20,中2週,Y,,3,マインドユアビスケッツ,ハーツクライ,,B
5,5,ラショナルポイント,牝3,横山武,美浦・大竹,先行,3.6,3,3,3歳未勝利,37.3,478(+4),東京,28,中3週,Y,,3,ダノンキングリー,Awesome Gambler,,
6,5,ルージュリヴィエラ,牝3,横山和,美浦・嘉藤,差し,31.1,8,8,3歳未勝利,37.6,410(-2),東京,41,中5週,Y,,3,ニューイヤーズデイ,キングカメハメハ,,
8,6,ルージュボニート,牝3,丹内,美浦・高柳瑞,差し,20.5,5,8,3歳未勝利,37.4,446(+2),東京,21,中2週,Y,,1,キズナ,キングカメハメハ,,
9,7,ギンケイ,牝3,横山琉,美浦・中川,先行,2.5,1,4,3歳未勝利,37.6,470(+2),函館,14,中1週,Y,,3,ルヴァンスレーヴ,サウスヴィグラス,,
10,7,ウォータースパウト,牝3,国分恭,美浦・小笠,先行,12.8,4,3,3歳未勝利,38.8,464(+2),函館,14,中1週,Y,,3,ルヴァンスレーヴ,ハーツクライ,,B
11,8,ブリスフルイヤー,牝3,小林美,美浦・新開,,25.7,7,8,3歳未勝利,40.1,462(+8),函館,14,中1週,Y,,3,ニューイヤーズデイ,Square Eddie,,B
12,8,ハヤブサブロー,牝3,吉田隼,栗東・高橋忠,差し,89.1,10,13,3歳未勝利,36.8,432(+2),函館,14,中1週,Y,,3,ハービンジャー,ゼンノロブロイ,,
