馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ビップデイジー,牝2,,栗東・松下,差し,18.3,8,1,,33.3,436(-2),京都,57,中7週,Y,,2,サトノダイヤモンド,キングカメハメハ,
2,1,テリオスララ,牝2,Ｍデム,美浦・田島,,16.3,7,1,,33.7,486(-10),京都,43,中5週,Y,,3,シスキン,マンハッタンカフェ,
3,2,ダンツエラン,牝2,団野,栗東・本田,差し,22.2,9,1,,34.4,482(-4),京都,36,中4週,Y,,3,ロードカナロア,Into Mischief,
4,2,ジャルディニエ,牝2,北村友,栗東・奥村豊,差し,54.7,13,1,,34.0,450(-4),中山,92,中12週,Y,,3,アドマイヤマーズ,Wildcat Heir,
5,3,ジューンエオス,牝2,藤岡佑,栗東・武英,,243.9,17,1,2歳未勝利,38.3,486(+8),京都,43,中5週,Y,,2,Constitution,エスケンデレヤ,
6,3,モズナナスター,牝2,田口,栗東・矢作,,133.8,15,2,,34.7,448(0),京都,36,中4週,Y,,3,モズアスコット,アグネスデジタル,
7,4,ミストレス,牝2,坂井,栗東・矢作,,11.9,6,2,,33.8,492(-4),東京,43,中5週,Y,,2,キズナ,Distorted Humor,
8,4,カワキタマナレア,牝2,鮫島駿,栗東・杉山佳,差し,27.8,11,5,,34.0,430(+6),京都,36,中4週,Y,,3,ヘニーヒューズ,ディープインパクト,
9,5,ショウナンザナドゥ,牝2,池添,栗東・松下,先行,4.5,2,3,,33.2,438(0),東京,43,中5週,Y,,3,キズナ,Pulpit,
10,5,ブラウンラチェット,牝2,ルメー,美浦・手塚,先行,3.4,1,1,,33.3,428(-12),東京,43,中5週,Y,,2,キズナ,Congrats,
11,6,クリノメイ,牝2,荻野琢,栗東・須貝,差し,103.5,14,1,,34.3,448(+4),中山,70,中9週,Y,,2,オルフェーヴル,プリサイスエンド,
12,6,アルマヴェローチェ,牝2,岩田望,栗東・上村,差し,10.5,5,2,,36.3,484(0),札幌,99,中13週,Y,,2,ハービンジャー,ダイワメジャー,
13,7,コートアリシアン,牝2,戸崎圭,美浦・伊藤大,差し,7.1,3,2,,33.9,442(+8),新潟,105,中14週,Y,,2,サートゥルナーリア,ハーツクライ,
14,7,ランフォーヴァウ,牝2,松山,栗東・福永,差し,26.5,10,1,,33.7,448(-2),京都,29,中3週,Y,,3,ロードカナロア,ディープインパクト,
15,7,リリーフィールド,牝2,武豊,栗東・小崎,先行,36.1,12,1,,35.4,434(+6),京都,56,中7週,Y,,3,モズアスコット,アグネスタキオン,
16,8,スリールミニョン,牝2,永島,栗東・高橋康,差し,170.6,16,6,,34.6,434(+2),京都,36,中4週,Y,,3,ミスターメロディ,クロフネ,
17,8,メイデイレディ,牝2,デット,海外・リー,差し,9.2,4,2,,,,デルマー,36,中4週,,,0,Tapit,More Than Ready,
18,8,ミーントゥビー,牝2,,美浦・堀内,先行,269.4,18,1,2歳1勝クラス,33.1,442(+4),東京,49,中6週,Y,,3,リアルインパクト,フジキセキ,
