着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,11,レガトゥス,セ6,55.0,三浦,1:32.2,,9,34.0,34.1,美浦矢嶋,540(0)
2,3,3,グラニット,牡4,55.0,大野,1:32.5,2,4,8.9,34.1,美浦大和田,474(+2)
3,1,1,トラマンダーレ,牡4,57.0,マーカ,1:32.7,3/4,1,2.0,33.2,美浦鹿戸,508(-4)
4,6,8,ワンダイレクト,牡4,56.0,横山武,1:32.9,1.1/4,3,6.4,33.9,栗東藤岡,452(0)
5,5,6,オメガキャプテン,牡4,56.0,岩田康,1:33.0,1/2,5,13.3,34.2,美浦大和田,468(-2)
6,4,4,プッシュオン,牡4,56.0,菅原明,1:33.1,3/4,2,4.8,33.4,栗東西村,456(-4)
7,2,2,ディープリッチ,牡6,55.0,田辺,1:33.2,3/4,8,28.1,34.1,美浦小島,534(+6)
8,8,13,レッドロワ,セ6,56.0,北村宏,1:33.3,1/2,6,14.3,33.8,美浦木村,480(+4)
9,6,9,マイネルニコラス,牡5,55.0,柴田大,1:33.5,1,10,61.3,34.3,美浦畠山,514(+6)
10,8,12,ショウナンアレス,牡6,55.0,藤懸,1:33.5,クビ,13,204.8,36.2,栗東新谷,530(+2)
11,5,7,グランデサラス,牡4,55.0,石川,1:33.6,1/2,12,105.2,34.2,栗東池添,488(-10)
12,7,10,ベルクレスタ,牝5,54.0,横山和,1:33.7,1/2,7,20.6,33.9,栗東須貝,486(+10)
13,4,5,エンヤラヴフェイス,牡3,54.0,松岡正,1:34.7,6,11,95.3,34.3,栗東森田,498(-4)
