着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,8,サンライズグルーヴ,牡4,55.0,西塚,1:44.6,,7,17.5,38.8,栗東河内,510(-6)
2,3,6,ライツフォル,牡4,55.0,富田,1:44.6,ハナ,1,2.5,39.2,栗東高橋忠,500(+10)
3,3,5,ディサイド,牡5,55.0,佐々木,1:44.7,3/4,10,22.7,38.0,栗東高野,488(+20)
4,2,3,タマモタップダンス,牝5,53.0,丹内,1:44.9,3/4,4,11.8,39.2,美浦伊藤圭,500(+4)
5,7,13,テイエムシニスター,牡5,55.0,松若,1:45.0,1/2,3,11.5,39.2,栗東木原,492(-14)
6,6,11,インテンスフレイム,牡6,56.0,荻野極,1:45.0,クビ,12,33.5,37.3,栗東千田,526(-4)
7,6,12,アレクサ,牡4,54.0,秋山稔,1:45.1,クビ,13,40.0,38.6,美浦斎藤誠,508(-6)
8,8,15,フロンタルクリス,牡6,54.0,菊沢,1:45.2,クビ,15,145.9,37.7,美浦伊坂,500(+4)
9,4,7,ワールドハート,牡5,53.0,丸山,1:45.4,1.1/4,16,203.3,38.1,栗東杉山佳,460(+6)
10,7,14,カラレーション,牝6,53.0,吉田隼,1:45.4,クビ,6,17.5,38.3,栗東松下,438(+4)
11,8,16,オースミリン,牝5,53.0,秋山真,1:45.4,アタマ,11,31.3,37.5,栗東荒川,452(-8)
12,5,9,シンリミテス,牡5,54.0,古川吉,1:45.5,1/2,9,22.6,40.3,栗東大根田,490(0)
13,2,4,テーオーサンドニ,牡5,56.0,小沢,1:45.7,1,8,19.6,40.5,栗東高柳大,474(-2)
14,5,10,タガノカンデラ,牝5,53.0,藤岡康,1:45.8,クビ,5,14.3,39.3,栗東奥村豊,460(-10)
15,1,2,ヴェールアップ,牝6,53.0,亀田,1:48.1,大,14,111.3,42.2,栗東橋口,490(+2)
16,1,1,ガンウルフ,牡4,55.0,菱田,1:48.6,3,2,3.8,43.4,栗東藤岡,488(0)
