馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ジッピーレーサー,セ8,菅原明,美浦・天間,差し,173.2,10,9,,34.4,484(-8),東京,9,連闘,Y,,3,City Zip,Banker's Gold,
2,2,ローランドバローズ,牡3,岩田康,栗東・上村,先行,1.6,1,1,3歳以上1勝クラス,34.1,498(0),阪神,15,中1週,Y,,3,ヘンリーバローズ,シンボリクリスエス,
3,3,ジェットマグナム,牡3,戸崎圭,栗東・安達,差し,7.5,4,3,,35.4,494(-8),札幌,50,中6週,Y,,3,ヘンリーバローズ,ルーラーシップ,
4,4,ベント,セ4,小崎,栗東・小崎,,138.9,9,9,,35.9,434(-2),京都,8,連闘,Y,,3,カリフォルニアクローム,シングスピール,
5,5,レディーミコノス,牝3,岩田望,栗東・寺島,差し,6.8,3,1,,35.0,468(+8),小倉,106,中14週,Y,,3,Le Havre,Motivator,
6,6,ゼンダンハヤブサ,牡3,,栗東・佐々木,先行,11.5,5,4,,33.4,452(+4),中京,51,中6週,Y,,3,スマートオーディン,アグネスタキオン,
7,7,ジャルディニエ,牝3,吉村,栗東・奥村豊,差し,38.0,7,11,,35.9,454(+12),中山,205,中28週,Y,Y,3,アドマイヤマーズ,Wildcat Heir,
8,7,リカントロポ,牡3,田口,栗東・梅田,差し,32.3,6,5,3歳以上2勝クラス,33.8,476(-2),阪神,16,中1週,Y,,3,グレーターロンドン,クロフネ,
9,8,アラタマフェーヴル,牡4,国分優,栗東・浜田,差し,69.6,8,8,,35.6,496(+2),札幌,72,中9週,Y,,3,オルフェーヴル,シンボリクリスエス,
10,8,チェルノボーグ,セ6,松山,栗東・藤原,差し,5.3,2,4,3歳以上2勝クラス,33.4,480(0),阪神,16,中1週,Y,,3,ディープインパクト,Ghostzapper,
