着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,ウインマーベル,牡5,58.0,松山,1:21.2,,1,3.4,35.6,美浦深山,476(-4)
2,8,16,アサカラキング,牡4,57.0,斎藤,1:21.2,ハナ,3,5.1,35.9,美浦斎藤誠,524(0)
3,1,2,サンライズロナウド,牡5,57.0,古川吉,1:21.3,クビ,9,24.7,35.4,栗東安田隆,476(-2)
4,5,9,サトノレーヴ,牡5,57.0,小崎,1:21.6,2,4,8.2,36.1,美浦堀,544(+6)
5,6,11,ボルザコフスキー,牡5,57.0,ムルザ,1:22.0,2.1/2,7,18.9,35.9,栗東清水久,512(-2)
6,2,4,ルプリュフォール,セ8,57.0,岩田康,1:22.1,1/2,10,31.1,35.5,栗東松永幹,500(-2)
7,6,12,ホープフルサイン,牡8,57.0,原,1:22.2,クビ,15,165.0,36.0,美浦本間,510(0)
8,4,8,カルロヴェローチェ,牡4,57.0,酒井,1:22.5,2,6,17.2,36.5,栗東須貝,506(-10)
9,7,15,ダノンティンパニー,牡6,57.0,Aルメ,1:22.6,3/4,2,3.8,36.6,栗東中内田,480(+2)
10,4,7,スマートクラージュ,牡7,57.0,池添,1:22.6,ハナ,5,11.2,36.9,栗東池江,492(0)
11,5,10,デュガ,牡5,57.0,松若,1:22.7,クビ,16,181.4,36.3,栗東森秀,510(-4)
12,7,13,ワールドウインズ,セ7,57.0,角田河,1:22.8,1/2,14,162.8,36.5,栗東笹田,460(+4)
13,3,5,メイショウチタン,牡7,57.0,藤岡康,1:22.9,3/4,12,61.3,37.5,栗東本田,484(+8)
14,2,3,サトノアイ,牝6,55.0,田口,1:23.0,1/2,17,296.9,37.1,栗東須貝,452(-4)
15,3,6,タマモブラックタイ,牡4,57.0,角田和,1:23.4,2.1/2,8,21.0,37.6,栗東角田,518(-2)
16,7,14,エンペザー,牡5,57.0,高倉,1:23.5,1/2,13,109.9,37.8,栗東田中克,506(+2)
17,8,18,メイショウホシアイ,牝6,55.0,泉谷,1:24.2,4,11,58.9,38.4,栗東高橋亮,496(+8)
18,8,17,カリボール,牡8,57.0,和田竜,1:24.4,1.1/2,18,510.6,38.4,栗東西村,496(+2)
