着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,7,イフティファール,牡5,58.0,ルメー,1:23.9,,3,5.9,37.1,栗東大久保,478(+2)
2,7,13,スプラウティング,牡4,58.0,幸,1:23.9,ハナ,5,8.8,36.9,栗東西園正,510(-4)
3,3,6,ラヴケリー,牝5,56.0,岩田望,1:24.2,2,4,6.0,36.9,栗東高柳大,458(+4)
4,7,14,タガノペカ,牝5,56.0,国分恭,1:24.2,ハナ,9,49.1,36.7,栗東西園翔,512(-2)
5,3,5,メイショウオーギシ,牡6,58.0,浜中,1:24.7,2.1/2,15,129.5,37.8,栗東飯田祐,484(-18)
6,2,4,メモリーエフェクト,牡5,58.0,角田河,1:24.9,1.1/4,14,115.2,37.4,栗東大久保,482(+10)
7,2,3,エターナリー,牡6,58.0,川須,1:24.9,クビ,16,145.6,37.7,栗東辻野,464(0)
8,1,2,テーオーステルス,牡4,58.0,団野,1:25.0,1/2,7,15.4,38.4,栗東奥村豊,538(+4)
9,6,12,タイキスウォード,牡6,58.0,Mデム,1:25.3,1.1/2,8,44.8,37.6,栗東西園翔,482(0)
10,6,11,モズリッキー,牡4,58.0,松山,1:25.3,クビ,1,3.5,37.6,栗東上村,472(-4)
11,5,10,スミ,牝4,56.0,池添,1:25.5,3/4,11,50.4,37.8,栗東高橋亮,476(+4)
12,1,1,アメリカンファクト,牡8,58.0,坂井,1:25.8,2,12,66.0,39.1,美浦戸田,508(-4)
13,4,8,トーセンアラン,牡5,58.0,菅原明,1:26.4,3.1/2,6,11.9,38.6,栗東池江,544(0)
14,8,16,マニバドラ,牡3,55.0,武豊,1:26.4,ハナ,2,4.2,39.2,栗東森秀,516(0)
15,5,9,スウィートプロミス,牝4,56.0,鮫島駿,1:26.5,3/4,10,50.3,39.4,美浦尾関,462(-4)
16,8,15,ワイドカント,牡6,58.0,酒井,1:27.0,2.1/2,13,101.7,39.6,栗東西園正,504(-18)
