着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,13,クロワデュノール,牡3,57.0,北村友,2:23.7,,1,2.1,34.2,栗東斉藤崇,504(+4)
2,8,17,マスカレードボール,牡3,57.0,坂井,2:23.8,3/4,3,6.8,33.7,美浦手塚久,466(+6)
3,1,2,ショウヘイ,牡3,57.0,ルメー,2:24.0,1.1/2,6,14.4,34.3,栗東友道,460(+4)
4,8,18,サトノシャイニング,牡3,57.0,武豊,2:24.1,クビ,5,12.3,34.7,栗東杉山晴,496(0)
5,2,3,エリキング,牡3,57.0,川田,2:24.3,1.1/4,8,17.0,33.4,栗東中内田,500(0)
6,4,7,ミュージアムマイル,牡3,57.0,レーン,2:24.4,クビ,2,5.7,34.1,栗東高柳大,496(-4)
7,4,8,エムズ,牡3,57.0,戸崎圭,2:24.4,クビ,11,77.5,34.5,栗東池江,448(+6)
8,5,9,ジョバンニ,牡3,57.0,松山,2:24.5,クビ,7,15.9,34.3,栗東杉山晴,480(-2)
9,8,16,ファイアンクランツ,牡3,57.0,佐々木,2:24.6,3/4,14,114.7,34.9,美浦堀,456(+2)
10,1,1,リラエンブレム,牡3,57.0,浜中,2:24.7,1/2,10,76.9,34.4,栗東武幸,484(+4)
11,7,14,ホウオウアートマン,牡3,57.0,田辺,2:25.1,2.1/2,16,232.0,36.2,栗東矢作,462(0)
12,6,12,カラマティアノス,牡3,57.0,池添,2:25.2,クビ,15,126.4,34.7,美浦奥村武,462(-2)
13,5,10,トッピボーン,牡3,57.0,岩田望,2:25.3,3/4,12,84.4,34.2,栗東笹田,464(-4)
14,3,6,ファンダム,牡3,57.0,北村宏,2:25.6,1.1/2,4,10.8,35.6,美浦辻,470(0)
15,2,4,ドラゴンブースト,牡3,57.0,丹内,2:25.9,1.3/4,18,298.5,34.7,栗東藤野,470(-6)
16,6,11,ニシノエージェント,牡3,57.0,津村,2:26.1,1.1/4,17,268.2,35.3,美浦千葉,476(+6)
17,3,5,レディネス,牡3,57.0,横山典,2:28.5,大,9,50.1,38.0,栗東昆,496(+6)
18,7,15,ファウストラーゼン,牡3,57.0,Mデム,2:29.0,3.1/2,13,85.2,37.6,栗東西村,458(+2)
