馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ヒルズカーン,牡5,草野,美浦・松永康,差し,4.5,2,2,障害4歳以上未勝利,13.5,502(-4),中山,28,中3週,Y,,3,ダノンバラード,オレハマッテルゼ,,
2,2,ヴラディア,牡6,大江圭,美浦・小西,先行,9.7,4,8,障害4歳以上未勝利,13.7,500(-2),小倉,85,中11週,Y,,3,ラブリーデイ,マーベラスサンデー,,
3,3,プラチナトレジャー,牡7,,美浦・国枝,差し,10.0,5,12,,37.1,490(+12),中京,112,中15週,Y,,3,キングカメハメハ,クロフネ,,
4,3,ヴィアルークス,牡7,森一,栗東・小林,先行,10.0,6,8,,34.7,506(-8),中京,105,中14週,Y,,3,ディープインパクト,Beat Hollow,,
5,4,ラプタス,セ9,小坂,栗東・渡辺,先行,61.3,12,7,,37.4,480(+19),大井,25,中3週,,,0,ディープブリランテ,ボストンハーバー,,
6,4,マグナレガリア,牡4,五十嵐,美浦・相沢,差し,49.5,10,7,障害4歳以上未勝利,13.7,484(-4),中山,28,中3週,Y,,3,レイデオロ,トウカイテイオー,,
7,5,ブレガーロード,セ5,上野,美浦・岩戸,差し,61.0,11,,,0.0,466(-6),小倉,77,中10週,Y,,3,Quality Road,Galileo,,
8,5,ラパンラピッド,セ5,石神深,美浦・武井,先行,48.7,9,13,,37.3,480(+6),福島,29,中3週,Y,,3,ルーラーシップ,ダイワメジャー,,
9,6,オステリア,牡6,高田,栗東・宮本,差し,12.6,7,7,障害4歳以上未勝利,13.8,518(+6),中山,36,中4週,Y,,3,ドレフォン,ダイワメジャー,,
10,6,トーセンニック,牡7,土田,美浦・田村,差し,179.9,14,9,障害4歳以上未勝利,14.5,468(0),阪神,56,中7週,Y,,3,トーセンファントム,メイショウサムソン,,
11,7,ヴィクティファルス,セ7,中村,栗東・池添,,3.2,1,4,障害4歳以上未勝利,13.6,484(0),小倉,77,中10週,Y,,3,ハーツクライ,Galileo,,
12,7,イヴニングスター,セ6,難波,美浦・戸田,先行,113.6,13,15,3歳以上1勝クラス,39.7,502(+10),福島,182,中25週,Y,Y,3,ロードカナロア,ゼンノロブロイ,,
13,8,モーソンピーク,牡8,坂口,美浦・浅利,差し,13.1,8,6,障害4歳以上未勝利,13.8,506(-4),中山,35,中4週,Y,,3,ディープインパクト,Fastnet Rock,,
14,8,タガノバルコス,牡6,小牧加,栗東・秋山,差し,5.5,3,7,4歳以上2勝クラス,35.1,488(-4),阪神,50,中6週,Y,,3,キタサンブラック,キングカメハメハ,,
