着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,2,グランオフィシエ,牡5,57.0,戸崎圭,2:27.8,,9,27.6,33.8,美浦久保田,466(-2)
2,2,4,カントル,牡7,57.0,横山和,2:27.8,アタマ,10,30.8,34.2,栗東藤原,484(-2)
3,7,14,ゼッフィーロ,牡4,57.0,岩田望,2:27.8,ハナ,3,5.8,33.6,栗東池江,464(-12)
4,6,11,セファーラジエル,牡5,57.0,吉田隼,2:27.8,アタマ,6,15.0,34.4,栗東高柳大,530(-6)
5,8,16,トゥーフェイス,牡5,57.0,横山武,2:28.5,4,8,25.9,35.2,美浦新開,500(+8)
6,7,13,バラジ,牡4,57.0,川田,2:28.5,クビ,1,3.2,34.5,美浦鹿戸,512(-6)
7,4,8,スタッドリー,牡5,57.0,武豊,2:28.8,1.3/4,5,10.8,34.8,栗東奥村豊,518(-2)
8,8,15,シルブロン,牡5,57.0,レーン,2:29.0,1.1/4,2,3.6,34.6,美浦稲垣,494(-8)
9,4,7,スマイル,牡7,57.0,田辺,2:29.1,1/2,13,91.0,35.2,美浦堀,538(+2)
10,5,10,インプレス,牡4,57.0,鮫島駿,2:29.1,アタマ,7,20.7,34.4,栗東佐々木,522(-6)
11,5,9,マカオンドール,牡5,57.0,松山,2:29.1,アタマ,4,8.6,34.6,栗東今野,496(-4)
12,1,1,コトブキテティス,牝6,55.0,三浦,2:29.2,クビ,14,117.6,34.9,美浦田島,438(-8)
13,6,12,プリマヴィスタ,牡6,57.0,松岡,2:29.3,3/4,15,145.8,34.8,栗東矢作,480(+4)
14,8,17,ディアマンミノル,牡6,58.0,幸,2:29.3,アタマ,11,53.0,34.3,栗東本田,474(-2)
15,2,3,ベスビアナイト,セ6,57.0,団野,2:29.4,3/4,12,58.0,35.2,美浦国枝,502(-8)
16,3,6,メイショウテンゲン,牡7,58.0,木幡巧,2:29.6,1.1/2,16,186.6,34.9,栗東松永昌,470(-2)
17,3,5,プレシャスブルー,牡9,57.0,永野,2:29.6,クビ,17,337.6,35.1,美浦相沢,442(0)
