コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(1,*2,13)(4,8,6)(7,10)15,14(3,9)(12,5)-11"
4コーナー,"2,13,6(1,4,7)(3,14,15)(12,10)(8,9,5)-11"
