コーナー,通過順
1コーナー,"3,8,10,9,12,7(1,14)4,11(6,13)-5-2"
2コーナー,"3,8,10,9,12(1,7,14)(4,11)(6,13)5-2"
3コーナー,"(*3,8,13)(9,10,12)(7,14)1(4,11)(5,6)-2"
4コーナー,"(3,*8)12(9,13)10(7,14)1(4,11)(5,6)2"
