馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,コルドゥーン,牡9,井上,美浦・石栗,差し,128.2,13,,,0.0,470(+2),中京,161,中22週,Y,,3,トゥザグローリー,サクラバクシンオー,,B
2,2,クラップサンダー,牡6,黒岩,栗東・牧田,逃げ,34.0,7,8,,13.8,468(+4),京都,70,中9週,Y,,3,ジャスタウェイ,キングカメハメハ,,B
3,3,ヴァリアメンテ,牡7,西谷誠,栗東・中内田,先行,4.6,2,5,,13.2,480(+2),中山,154,中21週,Y,,3,ドゥラメンテ,Dynaformer,,
4,3,レッドバロッサ,セ6,小牧加,栗東・音無,先行,6.4,3,5,,13.6,516(0),中山,47,中6週,Y,,3,ドレフォン,ディープインパクト,,
5,4,トーセンアウローラ,牡5,坂口,美浦・尾形,先行,38.3,8,10,,13.5,460(-2),中京,42,中5週,Y,,3,マクマホン,ネオユニヴァース,,
6,4,パープルアドミラル,牡5,金子,美浦・堀内,差し,110.2,12,1,障害3歳以上未勝利,13.2,450(+6),福島,97,中13週,Y,,3,シビルウォー,マンハッタンカフェ,,
7,5,パワータイショウ,牡6,小野寺,栗東・村山,差し,59.2,10,7,,37.3,534(+10),京都,20,中2週,Y,,3,アメリカンペイトリオット,ゴールドアリュール,,
8,5,アンクルブラック,牡5,高田,栗東・高橋亮,先行,2.1,1,1,,13.3,482(+6),小倉,28,中3週,Y,,3,キタサンブラック,ダンスインザダーク,,
10,6,クラウンセト,牡6,草野,美浦・本間,先行,42.4,9,1,障害4歳以上未勝利,13.6,470(+2),小倉,13,中1週,Y,,3,ストロングリターン,ブラックタイド,,
11,7,ピンポイントドロー,牡5,五十嵐,美浦・宗像,差し,66.9,11,9,,13.9,500(+6),京都,70,中9週,Y,,3,レッドファルクス,オルフェーヴル,,
12,7,モントライゼ,牡7,森一,栗東・松永幹,,7.7,4,1,障害4歳以上未勝利,13.3,528(+6),小倉,27,中3週,Y,,3,ダイワメジャー,Nayef,,
13,8,ローディアマント,セ5,,美浦・尾関,先行,11.3,5,2,,13.4,482(+6),福島,98,中13週,Y,,3,サトノダイヤモンド,New Approach,,
14,8,ラエール,牝6,上野,美浦・土田,先行,16.8,6,1,障害4歳以上未勝利,13.3,426(-2),小倉,21,中2週,Y,,3,エイシンフラッシュ,ディープインパクト,,
