馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,エコロゼット,牡2,菅原明,美浦・岩戸,,78.8,11,,,,438(0),,,,,,,フィエールマン,ルーラーシップ,,
2,1,ボールドフロント,牡2,丹内,美浦・尾形,,66.4,10,,,,442(0),,,,,,,デクラレーションオブウォー,オルフェーヴル,,
3,2,ハイランドパレス,牡2,プーシ,美浦・鹿戸,,16.2,5,,,,538(0),,,,,,,Palace Pier,Wootton Bassett,,
4,2,マイネルエトルタ,牡2,石橋脩,美浦・和田郎,,106.1,15,,,,438(0),,,,,,,ゴールドシップ,ブライアンズタイム,,
5,3,レフィノス,牡2,横山武,美浦・和田勇,,27.0,7,,,,528(0),,,,,,,ジャスタウェイ,High Chaparral,,
6,3,ベストブラザーズ,牡2,津村,美浦・辻,,15.8,4,,,,498(0),,,,,,,キセキ,ハーツクライ,,
7,4,エースフライト,牡2,戸崎圭,栗東・池江,,2.8,2,,,,512(0),,,,,,,コントレイル,Bellamy Road,,
8,4,ソーシャルコード,牝2,柴田大,美浦・萱野,,348.9,16,,,,442(0),,,,,,,ダノンバラード,ルールオブロー,,
9,5,スカイプレリュード,牡2,横山琉,美浦・大竹,,51.1,8,,,,480(0),,,,,,,レッドファルクス,ディープスカイ,,
10,5,イモータリス,牡2,石川,美浦・手塚久,,13.3,3,,,,534(0),,,,,,,ミッキーロケット,スペシャルウィーク,,
11,6,ニシノカーロ,牡2,野中,美浦・上原博,,88.4,12,,,,476(0),,,,,,,ハービンジャー,コンデュイット,,
12,6,レッドリアライズ,牡2,佐々木,美浦・黒岩,,21.5,6,,,,408(0),,,,,,,ジャスタウェイ,Frankel,,
13,7,ベアドッキューン,牝2,松岡,美浦・千葉,,90.5,13,,,,452(0),,,,,,,カレンブラックヒル,ハービンジャー,,
14,7,ゴディアーモ,牝2,ルメー,美浦・森一,,2.0,1,,,,426(0),,,,,,,リオンディーズ,ワークフォース,,
15,7,マイネルラズライト,牡2,木幡巧,美浦・奥村武,,52.6,9,,,,414(0),,,,,,,ゴールドシップ,Muhaarar,,
16,8,アルティーノ,牡2,石田,美浦・伊坂,,361.7,17,,,,472(0),,,,,,,アルアイン,キンシャサノキセキ,,
17,8,キリスパークル,牝2,北村宏,美浦・勢司,,372.0,18,,,,438(0),,,,,,,ディーマジェスティ,タイキシャトル,,
18,8,ドッグウッド,牡2,マーカ,美浦・斎藤誠,,91.7,14,,,,458(0),,,,,,,レイデオロ,タートルボウル,,
