馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ミクストベリーズ,牡3,モレイ,美浦・伊藤圭,差し,3.0,2,7,3歳1勝クラス,33.9,482(-2),東京,42,中5週,Y,,3,Iffraaj,Kodiac,,
2,2,シュラフ,牝3,岩部,美浦・佐藤吉,先行,11.8,4,8,3歳1勝クラス,38.6,438(-8),中山,13,中1週,Y,,3,フォーウィールドライブ,マヤノトップガン,,
3,3,カラヴァジェスティ,牡3,戸崎圭,美浦・奥村武,差し,4.8,3,13,,36.8,460(-4),中京,75,中10週,Y,,2,カラヴァッジオ,Sir Prancealot,,
4,4,ヴェナートル,牡3,武藤,美浦・武藤,差し,175.1,10,7,3歳1勝クラス,38.2,484(-2),中山,13,中1週,Y,,2,アルアイン,ロードカナロア,,
5,5,ラースアルアイン,牡3,丸田,美浦・中川,差し,112.5,9,8,3歳未勝利,37.4,534(+8),中山,27,中3週,Y,,2,アルアイン,シンボリクリスエス,,
6,6,ハニーアイリー,牝3,内田博,美浦・矢野,,44.9,6,10,2歳1勝クラス,35.4,456(-10),東京,133,中18週,Y,,3,ミッキーアイル,ダイワメジャー,,
7,7,ヴァリアントマーチ,牝3,横山琉,美浦・林,逃げ,37.8,5,9,2歳1勝クラス,39.8,458(+10),中山,118,中16週,Y,,3,ビッグアーサー,アグネスタキオン,,
8,7,クラウンウルル,牡3,小林美,美浦・菊川,差し,64.1,8,15,3歳1勝クラス,38.9,474(-6),中山,20,中2週,Y,,3,レッドファルクス,スニッツェル,,
9,8,ワース,牡3,ルメー,美浦・上原佑,先行,1.8,1,6,,34.7,496(0),中山,83,中11週,Y,,3,キズナ,Alamosa,,
10,8,カネトシブレーブ,牡3,松山,栗東・寺島,先行,56.9,7,9,3歳未勝利,36.1,468(+2),小倉,42,中5週,Y,,3,タワーオブロンドン,ダノンシャンティ,,B
