馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,デルマグレムリン B,牡6,和田陽,栗東・緒方,差し,82.9,8,7,,37.0,458(-4),札幌,29,中3週,Y,,3,ディーマジェスティ,フォーティナイナー,
2,2,オリエンタルナイト,牡4,川又,栗東・寺島,追込,214.4,11,,,0.0,530(+2),新潟,127,中17週,Y,,3,ハービンジャー,ワークフォース,
3,3,ダノンシーマ,牡3,西村淳,栗東・中内田,,1.3,1,3,,36.0,488(+2),阪神,106,中14週,Y,,3,キタサンブラック,Include,
4,4,サークルオブジョイ,牡4,小沢,栗東・池添,差し,17.9,7,6,,35.1,490(-2),福島,161,中22週,Y,,3,Constitution,Colonel John,
5,5,フィデリオグリーン,牡9,野中,美浦・根本,差し,242.0,12,7,,36.5,492(0),福島,70,中9週,Y,,3,ザサンデーフサイチ,タニノギムレット,
6,5,ライフセービング,牡4,田口,栗東・宮,差し,13.8,5,5,,36.3,450(-4),札幌,42,中5週,Y,,3,ビーチパトロール,ダンスインザダーク,
7,6,カエルム,牡4,鮫島駿,栗東・安田,差し,10.6,3,1,4歳以上1勝クラス,35.4,478(0),福島,169,中23週,Y,,3,ブラックタイド,キングカメハメハ,
8,6,ウインデイジー,牝4,吉村,栗東・宮,差し,8.6,2,3,,36.6,458(-2),札幌,28,中3週,Y,,3,ゴールドシップ,コンデュイット,
9,7,パーサヴィアランス B,牡6,斎藤,栗東・西村,差し,98.5,10,6,,34.2,466(0),阪神,14,中1週,Y,,3,ドレフォン,ディープインパクト,
10,7,ローレルオーブ,牡3,秋山稔,栗東・杉山佳,差し,12.2,4,3,3歳以上1勝クラス,35.4,454(-6),札幌,43,中5週,Y,,3,ウインブライト,アフリート,
11,8,ショウナンハウル,セ4,菱田,栗東・松下,追込,89.9,9,9,4歳以上2勝クラス,38.7,498(-6),京都,126,中17週,Y,,3,レイデオロ,ディープインパクト,
12,8,パンデアスカル B,牡5,富田,栗東・小椋,差し,17.2,6,4,,33.0,496(+6),中京,28,中3週,Y,,3,モーリス,ステイゴールド,
