コーナー,通過順
1コーナー,"(*5,11)12(3,6)14(7,15)(4,10)-9,1,2(8,13)"
2コーナー,"(*5,11)(3,6,12)(7,14)15(4,10)(1,9)2(8,13)"
3コーナー,"(*5,11,12)(3,6,14)(7,15,10,9)(4,2)(1,8)-13"
4コーナー,"(5,*11,12)(3,6,14)(7,15,10,9)(4,2)(1,8)-13"
