馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,クォーツァイト,牝5,佐々木,栗東・橋田,先行,167.1,15,11,,35.0,468(-8),小倉,43,中5週,Y,,3,ダイワメジャー,Harlan's Holiday,
2,1,ラヴェンデル B,牝4,坂井,栗東・吉村,先行,45.5,9,1,,32.5,428(+2),新潟,84,中11週,Y,,3,キンシャサノキセキ,Galileo,
3,2,リュウノタブーク B,牝5,,美浦・伊坂,差し,351.6,17,12,,35.8,448(0),東京,84,中11週,Y,,3,オルフェーヴル,クロフネ,
4,2,ミスエル,牡5,武藤,美浦・菊沢,先行,251.0,16,10,,36.6,480(-12),東京,63,中8週,Y,,3,ディスクリートキャット,ダイワメジャー,
5,3,スペルキャスター B,牝6,Ｍデム,美浦・蛯名利,差し,75.6,12,11,障害3歳以上未勝利,14.4,488(+2),小倉,35,中4週,Y,,3,ロードカナロア,ゴールドアリュール,
6,3,ゼンダンタカ,牝4,杉原,美浦・中舘,,90.6,13,16,,37.0,460(+2),福島,35,中4週,Y,,3,アジアエクスプレス,ダイワメジャー,
7,4,ラトルシェ,牝4,三浦,美浦・菊川,差し,62.3,10,13,,34.9,468(0),新潟,78,中10週,Y,,3,ミッキーアイル,Storm Cat,
8,4,カレンデュラ,牝3,江田照,美浦・室井,先行,13.3,6,1,,33.5,436(+12),新潟,78,中10週,Y,,3,アルアイン,アドマイヤコジーン,
9,5,サトノアルペジオ,セ6,,美浦・大和田,追込,104.6,14,10,,35.9,492(-4),東京,71,中9週,Y,,3,モーリス,ネオユニヴァース,
10,5,ペイシャヴァルツー,牝4,石川,栗東・吉田,,73.6,11,10,,37.9,442(+14),小倉,29,中3週,Y,,3,オーヴァルエース,サウスヴィグラス,
11,6,ハニーローリエ,牝4,菊沢,美浦・小手川,先行,2.5,1,2,,35.1,486(+10),新潟,78,中10週,Y,,3,ルーラーシップ,ステイゴールド,
12,6,レジーナローズ,牝6,津村,美浦・鈴木慎,差し,9.4,4,1,4歳以上1勝クラス,33.1,452(+2),新潟,99,中13週,Y,,3,リオンディーズ,マンハッタンカフェ,
13,7,ロードトレゾール,牡5,吉村,栗東・清水久,先行,5.2,3,5,,34.5,536(-4),福島,21,中2週,Y,,3,ロードカナロア,Sea The Stars,
14,7,ラブディーヴァ,牝5,石田,美浦・田中勝,差し,24.4,7,16,,33.8,456(+4),東京,78,中10週,Y,,3,ダイワメジャー,Dylan Thomas,
15,8,キントラダンサー B,牝4,田山,栗東・長谷川,,11.4,5,6,4歳以上2勝クラス,34.7,476(+6),阪神,127,中17週,Y,,3,キタサンブラック,Kingman,
16,8,メッエフアパラ,牡5,菱田,美浦・辻,先行,29.7,8,11,,38.1,462(0),東京,63,中8週,Y,,3,エスポワールシチー,キングヘイロー,
17,8,クールベイビー B,牝5,岩田望,美浦・矢野,逃げ,4.2,2,11,,33.8,474(-4),東京,84,中11週,Y,,3,アルアイン,ケイムホーム,
