券種,組み合わせ,配当,人気
単勝,6,660,4
複勝,6,240,4
複勝,4,550,8
複勝,1,250,5
枠連,4-6,9850,23
馬連,4-6,7860,24
ワイド,4-6,2090,22
ワイド,1-6,740,11
ワイド,1-4,2090,23
馬単,6-4,12750,39
3連複,1-4-6,12780,39
3連単,6-4-1,94060,252
