着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,15,スターアニス,牝3,55.0,松山,1:31.5,,1,2.9,33.7,栗東高野,480(+2)
2,3,5,ギャラボーグ,牝3,55.0,西村淳,1:31.9,2.1/2,5,14.1,34.4,栗東杉山晴,490(-10)
3,6,11,ジッピーチューン,牝3,55.0,北村友,1:32.0,3/4,12,79.3,33.7,美浦林,422(-6)
4,3,6,アイニードユー,牝3,55.0,川田,1:32.1,クビ,13,92.1,34.7,栗東吉村,458(-2)
5,4,7,アランカール,牝3,55.0,武豊,1:32.1,アタマ,4,8.1,33.8,栗東斉藤崇,430(-2)
6,5,10,ナムラコスモス,牝3,55.0,田口,1:32.1,クビ,7,23.0,34.1,栗東大橋,490(+6)
7,1,2,サンアントワーヌ,牝3,55.0,荻野極,1:32.2,クビ,11,64.8,34.5,美浦鹿戸,462(+2)
8,2,4,エレガンスアスク,牝3,55.0,岩田望,1:32.3,1/2,14,155.6,34.3,栗東田中克,424(-8)
9,7,14,ドリームコア,牝3,55.0,ルメー,1:32.3,クビ,2,3.1,34.4,美浦萩原,502(0)
10,8,16,ショウナンカリス,牝3,55.0,池添,1:32.6,1.1/2,17,295.6,35.1,美浦加藤士,420(0)
11,7,13,リリージョワ,牝3,55.0,浜中,1:32.6,クビ,3,7.4,34.4,栗東武幸,456(+6)
12,2,3,ディアダイヤモンド,牝3,55.0,戸崎圭,1:32.8,1,6,16.4,35.0,美浦手塚久,462(+2)
13,6,12,スウィートハピネス,牝3,55.0,高杉,1:32.8,クビ,9,29.0,34.7,栗東北出,440(0)
14,5,9,ルールザウェイヴ,牝3,55.0,原,1:33.0,1,15,205.7,35.8,美浦宮田,422(+2)
15,8,17,ブラックチャリス,牝3,55.0,津村,1:33.5,3,10,39.3,35.8,栗東武幸,458(-4)
16,8,18,プレセピオ,牝3,55.0,富田,1:33.6,1/2,18,467.1,36.3,栗東笹田,470(0)
17,1,1,フェスティバルヒル,牝3,55.0,坂井,1:33.6,ハナ,8,24.0,35.7,栗東四位,448(0)
18,4,8,ロンギングセリーヌ,牝3,55.0,石橋脩,1:34.5,5,16,209.2,37.3,美浦竹内,490(-6)
