着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,8,コンクイスタ,セ6,58.0,松山,1:11.1,,1,3.5,36.0,栗東吉岡,492(0)
2,5,6,エコロガイア,牡5,57.0,高倉,1:11.3,1.1/2,8,16.4,36.4,栗東森秀,482(+6)
3,6,7,バトゥーキ,牡6,57.0,秋山稔,1:11.6,1.1/2,4,7.6,35.6,栗東浜田,498(0)
4,4,4,アルムラトゥール,牡6,57.0,ハマー,1:11.6,クビ,6,14.5,36.4,栗東西園翔,500(0)
5,3,3,マルモリスペシャル,牡7,58.0,国分優,1:11.9,1.3/4,7,14.6,36.2,栗東大橋,546(-6)
6,1,1,ジョーローリット,牝5,55.0,西村淳,1:12.0,1,2,3.9,37.4,栗東中竹,490(+8)
7,8,11,ゲッティヴィラ,牡4,57.0,吉村,1:12.1,クビ,3,4.9,36.7,栗東小栗,460(-2)
8,7,9,メタマックス,牡6,58.0,菱田,1:12.3,1.1/4,10,41.6,36.8,栗東森秀,538(+2)
9,5,5,ポールセン,牡4,57.0,酒井,1:12.4,3/4,5,9.5,37.7,美浦斎藤誠,490(-8)
10,8,12,ケイアイシェルビー,牡8,57.0,幸,1:12.5,クビ,11,65.0,36.3,栗東平田,482(0)
11,2,2,アンデスビエント,牝5,55.0,田口,1:12.5,アタマ,12,86.7,36.7,栗東西園正,484(+2)
12,7,10,ロードラディウス,牡6,57.0,松若,1:12.7,1,9,38.8,37.5,栗東森田,488(-10)
