着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,13,オウギノカナメ,牡5,58.0,菅原明,1:36.3,,8,15.8,36.8,美浦高木,484(-2)
2,3,5,ヴァンドーム,牡4,58.0,大野,1:36.3,クビ,5,8.4,35.8,栗東安田,502(0)
3,4,7,フルオール,牡6,58.0,西村淳,1:36.7,2,4,7.8,36.7,美浦斎藤誠,476(+2)
4,3,6,アルゴナヴィス,牡4,58.0,岩田望,1:36.8,1/2,6,8.8,37.4,栗東池江,484(-2)
5,5,10,ジョディーズマロン,牡7,58.0,横山典,1:36.9,1/2,7,13.4,36.3,栗東北出,470(-8)
6,6,11,シェットランド,牡5,58.0,木幡巧,1:36.9,アタマ,12,75.7,37.2,美浦久保田,564(+2)
7,6,12,ウィステリアリヴァ,牡5,58.0,石橋脩,1:36.9,クビ,9,16.2,36.9,美浦小野,504(+10)
8,8,15,ガンウルフ,牡5,58.0,津村,1:37.1,1.1/4,3,7.3,37.6,栗東藤岡,480(-8)
9,2,4,フランスゴデイナ,牡7,58.0,丸山,1:37.5,2.1/2,15,130.8,37.3,栗東森秀,490(-6)
10,4,8,グラウンドビート,セ4,58.0,佐々木,1:37.5,アタマ,10,18.2,37.3,美浦田村,482(-6)
11,1,1,ゴールデンオスカー,牡4,58.0,石川,1:37.7,1.1/4,2,6.4,36.8,美浦堀内,502(+4)
12,5,9,サノノエスポ,牝5,56.0,荻野極,1:38.0,1.1/2,13,95.3,36.7,美浦中舘,464(-2)
13,1,2,テリフィックプラン,牡4,58.0,戸崎圭,1:38.0,クビ,1,3.4,38.4,美浦萩原,492(+2)
14,8,16,グラヴィス,牡4,58.0,吉田隼,1:38.3,1.1/2,14,106.1,38.6,栗東矢作,496(0)
15,2,3,ビーアイオラクル,牡6,58.0,岩田康,1:38.3,クビ,11,60.8,39.1,栗東牧田,504(+8)
16,7,14,ルーンファクター,牡5,58.0,柴田大,1:38.4,1/2,16,274.3,38.5,美浦畠山,460(-8)
