馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,インサイドエッジ,牝2,ゴンサ,美浦・和田勇,,38.1,8,,,,430(0),,,,,,,エピファネイア,キングカメハメハ,,
2,2,ルークウォーム,牝2,津村,美浦・手塚久,,2.7,1,,,,448(0),,,,,,,Too Darn Hot,Raven's Pass,,
3,3,アフィーリア,牝2,三浦,美浦・浅利,,33.9,7,,,,468(0),,,,,,,ドレフォン,オルフェーヴル,,
4,4,オーケーマドンナ,牝2,菊沢,美浦・相沢,,86.2,11,,,,458(0),,,,,,,ハービンジャー,ドリームジャーニー,,
5,5,ソプラノクイーン,牝2,戸崎圭,美浦・中舘,,8.1,4,,,,434(0),,,,,,,キズナ,シンボリクリスエス,,
6,6,エルシオン,牝2,横山典,美浦・柄崎,,58.2,9,,,,422(0),,,,,,,ステルヴィオ,モーリス,,
7,6,パストザクラウン,牝2,,栗東・高橋忠,,75.5,10,,,,450(0),,,,,,,サトノクラウン,ダイワメジャー,,
8,7,スターリーデー,牝2,今村,栗東・茶木,,11.7,5,,,,460(0),,,,,,,インディチャンプ,Exceed And Excel,,
9,7,ニクスルーナ,牝2,松山,栗東・高柳大,,3.2,2,,,,498(0),,,,,,,ジャンダルム,ハーツクライ,,
10,8,ゴールデンハニビー,牝2,ルメー,美浦・黒岩,,4.8,3,,,,476(0),,,,,,,エピファネイア,サンデーブレイク,,
11,8,ユリア,牝2,荻野極,美浦・久保田,,15.6,6,,,,460(0),,,,,,,シスキン,マンハッタンカフェ,,
