馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ジーティーファラオ,牡3,丸山,栗東・矢作,追込,12.6,6,7,3歳未勝利,38.9,472(-6),阪神,6,連闘,Y,,1,American Pharoah,Giant's Causeway,,
2,2,エールヴィリース,牡3,川端,栗東・橋口,差し,84.0,12,13,3歳新馬,36.7,490(+4),小倉,63,中8週,Y,,1,ワンアンドオンリー,グラスワンダー,,
3,3,ロードシックザール,牡3,長岡,栗東・吉岡,,44.9,9,,,,522(0),,,,,,,ロードカナロア,Shirocco,,B
4,4,ミラクルブルー,牡3,鮫島駿,栗東・小林,先行,4.7,2,10,3歳未勝利,39.7,478(0),小倉,42,中5週,Y,,3,ホッコータルマエ,ステイゴールド,,B
5,4,スコーピオンイメル,牡3,富田,栗東・武英,,6.1,5,5,3歳未勝利,40.0,494(-4),京都,42,中5週,Y,,3,ホッコータルマエ,Birdstone,,B
6,5,ベイビーベリッシモ,牡3,小崎,美浦・大和田,先行,23.7,7,6,3歳未勝利,37.8,480(-10),中京,13,中1週,Y,,3,ロゴタイプ,ゴールドアリュール,,
7,5,クレスコドルフィン,牡3,角田和,栗東・長谷川,先行,5.7,4,2,3歳未勝利,39.3,528(0),中京,7,連闘,Y,,3,クレスコグランド,ロードカナロア,,B
8,6,ガスパール,牡3,佐々木,美浦・金成,差し,36.8,8,15,3歳未勝利,38.0,492(-4),中山,14,中1週,Y,,3,ジャスタウェイ,Almutawakel,,
9,6,タイセイアルジャン,牡3,柴田裕,栗東・森田,,200.4,13,,,,522(0),,,,,,,クリエイターII,アメリカンボス,,
10,7,サンライズフーガ,牡3,和田陽,栗東・前川,追込,62.6,11,8,3歳未勝利,40.1,472(-4),阪神,14,中1週,Y,,3,ルーラーシップ,アグネスタキオン,,B
11,7,エレクトリファイド,牡3,荻野極,栗東・池江,先行,5.0,3,8,3歳未勝利,37.1,546(-4),阪神,13,中1週,Y,,1,キズナ,High Chaparral,,
12,8,メイショウキタダケ,牡3,永島,栗東・荒川,差し,61.0,10,7,3歳未勝利,38.0,430(-2),中京,13,中1週,Y,,3,ゴールデンマンデラ,メイショウサムソン,,
13,8,ディースプレマシー,牡3,川須,美浦・牧,差し,3.4,1,3,3歳未勝利,37.1,440(-10),中京,13,中1週,Y,,2,ディーマジェスティ,Proudest Romeo,,
